form_no,set_code,dm_code,running_number,reference_no,indent,item_in_taxonomy,item_in_taxonomy_en,parent_code,parent_code_operation,formating,data_type,symbol,financial_statement_type,fs_category,description_th,description_en,opposite_code_short,mandatory_mapping,zone_code,warning_mapping_msg_th,warning_mapping_msg_en,meaning_of_taxonomy
F6,450200,468,303,298,0,กำไร (ขาดทุน) จากการวัดมูลค่าเงินลงทุนในตราสารทุนด้วยมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น,Gains (Losses) On Remeasuring Investment In Equity Instruments Measured At Fair Value Through Other Comprehensive Income,409998,1,,N,123,PL,กำไรขาดทุนเบ็ดเสร็จอื่น-ไม่จัดประเภทในภายหลัง,รวมถึง ผลกำไร (ขาดทุน) จากเครื่องมือป้องกันความเสี่ยงที่มีประสิทธิผลในการป้องกันความเสี่ยงในมูลค่ายุติธรรมของเงินลงทุนในตราสารทุนที่วัดมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จด้วย ,Include effective portion of gains (losses) from measurement of fair values of hedging instruments measured fair value through other comprehensive income,,,,,,บางครั้งใช้ชื่อว่า การเปลี่ยนแปลงในมูลค่ายุติธรรมของสินทรัพย์ทางการเงินที่วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น หรือ ผลขาดทุนจากการวัดมูลค่ายุติธรรมเงินลงทุนในตราสารทุน หรือ กำไร(ขาดทุน)จากเงินลงทุนในตราสารทุนที่กำหนดให้วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น-สุทธิจากภาษีเงินได้ หรือ กำไรจากการวัดมูลค่าสินทรัพย์ทางการเงินด้วยมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น หรือ ผลกำไร(ขาดทุน)จากการวัดมูลค่ายุติธรรมเงินลงทุนในตราสารทุน หรือ ผลกำไร(ขาดทุน)จากเงินลงทุนในตราสารทุนที่กำหนดให้วัดมูลค่า หรือ มูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น-สุทธิจากภาษีเงินได้ หรือ ผลกำไร(ขาดทุน)จากเงินลงทุนในตราสารทุนที่กำหนดให้วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น หรือ ขาดทุนจากการวัดมูลค่าสินทรัพย์ทางการเงินด้วยมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น หรือ กำไร(ขาดทุน)จากการวัดมูลค่าสินทรัพย์ทางการเงินด้วยมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น
F6,450300,469,304,299,0,กำไร (ขาดทุน) จากหนี้สินทางการเงินที่กำหนดให้วัดมูลค่ายุติธรรมผ่านกำไรขาดทุนอันเนื่องมาจากความเสี่ยงด้านเครดิต,Gains (Losses) From Changes In Own Credit Risk Of Financial Liabilities Designated At Fair Value Through Profit Or Loss,409998,1,,N,123,PL,กำไรขาดทุนเบ็ดเสร็จอื่น-ไม่จัดประเภทในภายหลัง,เฉพาะส่วนที่เป็นผลจากการเปลี่ยนแปลงความเสี่ยงด้านเครดิตของหนี้สินทางการเงิน,Only the portion of arising from changes in own credit risk of financial liabilities,,,,,,หมายถึง ผลกำไร (ขาดทุน) จากการเปลี่ยนแปลงมูลค่ายุติธรรมของหนี้สินทางการเงินที่บริษัทวัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรหรือขาดทุน เฉพาะส่วนเปลี่ยนแปลงในมูลค่ายุติธรรมของหนี้สินที่เป็นผลจากการเปลี่ยนแปลงความเสี่ยงด้านเครดิตของหนี้สินนั้น
F6,450500,470,305,300,0,ส่วนแบ่งกำไร (ขาดทุน) เบ็ดเสร็จอื่นในบริษัทย่อย บริษัทร่วม และการร่วมค้า (ภายใต้วิธีส่วนได้เสีย) สำหรับรายการที่ไม่จัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง,"Share Of Other Comprehensive Income (Expense) From Subsidiaries, Associates And Joint Ventures Accounted For Using The Equity Method That Will Not Be Subsequently Reclassified To Profit Or Loss",409998,1,,N,123,PL,กำไรขาดทุนเบ็ดเสร็จอื่น-ไม่จัดประเภทในภายหลัง,,,,,,,,บางครั้งใช้ชื่อว่า ส่วนแบ่งกำไร(ขาดทุน)จากเงินลงทุนในตราสารทุนที่กำหนดให้วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่นของบริษัทร่วม หรือ มูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่นของบริษัทร่วม หรือ ส่วนแบ่งขาดทุนเบ็ดเสร็จอื่นจากการร่วมค้าตามวิธีส่วนได้เสีย หรือ ส่วนแบ่งกำไร(ขาดทุน)เบ็ดเสร็จอื่นจากการร่วมค้าตามวิธีส่วนได้เสีย หรือ ส่วนแบ่งกำไรขาดทุนเบ็ดเสร็จอื่นของการร่วมค้าและบริษัทร่วมตามวิธีส่วนได้เสีย หรือ ส่วนแบ่งกำไรเบ็ดเสร็จอื่นจากการร่วมค้าตามวิธีส่วนได้เสีย
F6,450600,471,306,301,0,กำไร (ขาดทุน) จากการประมาณการตามหลักคณิตศาสตร์ประกันภัยสำหรับโครงการผลประโยชน์พนักงาน,Remeasurement Of Employee Benefit Obligations,409998,1,,N,123,PL,กำไรขาดทุนเบ็ดเสร็จอื่น-ไม่จัดประเภทในภายหลัง,รวมถึง การเปลี่ยนแปลงใด ๆ ที่เกิดจากผลกระทบของเพดานของสินทรัพย์โครงการที่เกี่ยวข้อง,Include any effects of the related plan asset ceiling,,,,,,บางครั้งใช้ชื่อว่า ผลกำไรจากการวัดมูลค่าใหม่ของผลประโยชน์พนักงานที่กำหนดไว้ หรือ ผลกำไร(ขาดทุน)จากการวัดมูลค่าใหม่ของผลประโยชน์พนักงานที่กำหนดไว้ หรือ การวัดมูลค่าใหม่ของภาระผูกพันผลประโยชน์พนักงาน
F6,459800,472,307,302,0,องค์ประกอบอื่นของกำไรขาดทุนเบ็ดเสร็จอื่นที่จะไม่จัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง,Other Comprehensive Income That Will Not Be Subsequently Reclassified To Profit Or Loss,409998,1,,N,123,PL,กำไรขาดทุนเบ็ดเสร็จอื่น-ไม่จัดประเภทในภายหลัง,,,,,,,,บางครั้งใช้ชื่อว่า ผลต่างของอัตราแลกเปลี่ยนจากการแปลงค่าข้อมูลทางการเงิน
F6,459900,473,308,303,0,ภาษีเงินได้ของรายการที่จะไม่จัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง,Income Taxes Relating To Items That Will Not Be Subsequently Reclassified To Profit Or Loss,409998,1,,N,123,PL,กำไรขาดทุนเบ็ดเสร็จอื่น-ไม่จัดประเภทในภายหลัง,,,,,,,,บางครั้งใช้ชื่อว่า ภาษีเงินได้ของรายการที่จะไม่ถูกจัดประเภทใหม่ไว้ในกำไรหรือ หรือ ภาษีเงินได้ของรายการที่จะไม่ถูกจัดประเภทใหม่ไว้ในกำไรหรือขาดทุนในภายหลัง
F6,409998,474,309,304,0,กำไร (ขาดทุน) เบ็ดเสร็จอื่น - สุทธิจากภาษี,Other Comprehensive Income (Expense) - Net Of Tax,409999,1,B,NV,123,PL,กำไรขาดทุนเบ็ดเสร็จอื่น,,,,,,,,บางครั้งใช้ชื่อว่า กำไรขาดทุนเบ็ดเสร็จอื่นสำหรับงวด-สุทธิจากภาษี หรือ กำไรขาดทุนเบ็ดเสร็จอื่นสำหรับงวด หรือ ขาดทุนเบ็ดเสร็จอื่นรวมสำหรับงวด-สุทธิจากภาษีเงินได้ หรือ กำไร(ขาดทุน)เบ็ดเสร็จอื่นสำหรับงวด-สุทธิจากภาษี หรือ กำไร(ขาดทุน)เบ็ดเสร็จอื่นสำหรับงวดสุทธิจากภาษี หรือ กำไรเบ็ดเสร็จอื่นสำหรับงวดสุทธิจากภาษี
F6,409999,475,310,305,0,กำไร (ขาดทุน) เบ็ดเสร็จรวม สำหรับงวด,Total Comprehensive Income (Expense) For The Period,No,,BU,NV,123,PL,กำไรขาดทุนเบ็ดเสร็จอื่น,,,,Y,,,,บางครั้งใช้ชื่อว่า กำไร(ขาดทุน)เบ็ดเสร็จรวมสำหรับงวด หรือ กำไรเบ็ดเสร็จรวมสำหรับงวด หรือ กำไรขาดทุนเบ็ดเสร็จรวมสำหรับงวด
F6,460000,T14,311,306,0,การแบ่งปันกำไร (ขาดทุน) สุทธิ,Net Profit (Loss) Attributable To :,No,,B Fix,T,,PL,การแบ่งปันกำไรขาดทุน,,,,,,,,"หมายถึง การแบ่งปันกำไร (ขาดทุน) สุทธิสำหรับงวดให้แก่ผู้ถือหุ้น ทั้งในส่วนที่เป็นของบริษัทใหญ่ และส่วนที่เป็นของส่วนได้เสียที่ไม่มีอำนาจควบคุม

การแบ่งปันกำไร (ขาดทุน) สุทธิ ประกอบด้วยเลขอ้างอิงที่ 307 ถึง 308"
F6,460100,599,312,307,1,การแบ่งปันกำไร (ขาดทุน) สุทธิ : ผู้ถือหุ้นบริษัทใหญ่,Net Profit (Loss) Attributable To : Owners Of The Parent,No,,,N,123,PL,การแบ่งปันกำไรขาดทุน,"ใช้ในการคำนวณ Dividend Payout Ratio, Return on Equity","For calculation of Dividend Payout Ratio, Return on Equity",,Y,,,,บางครั้งใช้ชื่อว่า ส่วนที่เป็นของผู้เป็นเจ้าของของบริษัทใหญ่ หรือ ส่วนที่เป็นของผู้ถือหุ้นของบริษัทฯ หรือ ส่วนที่เป็นของผู้ถือหุ้นของบริษัท หรือ ส่วนที่เป็นของบริษัทใหญ่
F6,460200,598,313,308,1,การแบ่งปันกำไร (ขาดทุน) สุทธิ : ส่วนได้เสียที่ไม่มีอำนาจควบคุม,Net Profit (Loss) Attributable To : Non-Controlling Interests,No,,,N,123,PL,การแบ่งปันกำไรขาดทุน,"- รวมถึง กำไร (ขาดทุน) สุทธิ สำหรับส่วนที่เป็นของผู้ถือหุ้นเดิมก่อนการปรับโครงสร้างธุรกิจ
- แสดงผลใน Company Highlight & Fact Sheet","- Include net profit (loss) attributable to former shareholders before business restructuring
- Displayed in the Company Highlight & Fact Sheet",,,,งบการเงินเฉพาะกิจการไม่ควรมีค่า,Should have no value in Separate financial statements.,บางครั้งใช้ชื่อว่า ส่วนที่เป็นของผู้มีส่วนได้เสียที่ไม่มีอำนาจควบคุมของบริษัทย่อย หรือ ส่วนที่เป็นของส่วนได้เสียที่ไม่มีอำนาจควบคุม
F6,470000,T15,314,309,0,การแบ่งปันกำไร (ขาดทุน) เบ็ดเสร็จรวม,Total Comprehensive Income (Expense) Attributable To :,No,,B Fix,T,,PL,การแบ่งปันกำไรขาดทุนเบ็ดเสร็จ,,,,,,,,"หมายถึง การแบ่งปันกำไร (ขาดทุน) เบ็ดเสร็จรวมสำหรับงวดให้แก่ผู้ถือหุ้น ทั้งในส่วนที่เป็นของบริษัทใหญ่ และส่วนที่เป็นของส่วนได้เสียที่ไม่มีอำนาจควบคุม

การแบ่งปันกำไร (ขาดทุน) เบ็ดเสร็จรวม ประกอบด้วยเลขอ้างอิงที่ 310 ถึง 311"
F6,470100,597,315,310,1,การแบ่งปันกำไร (ขาดทุน) เบ็ดเสร็จรวม : ผู้ถือหุ้นบริษัทใหญ่,Total Comprehensive Income (Expense) Attributable To : Owners Of The Parent,No,,,N,123,PL,การแบ่งปันกำไรขาดทุนเบ็ดเสร็จ,,,,,,,,บางครั้งใช้ชื่อว่า กำไรเบ็ดเสร็จรวมสำหรับงวด หรือ ส่วนที่เป็นของผู้เป็นเจ้าของของบริษัทใหญ่ หรือ ส่วนที่เป็นของผู้ถือหุ้นของบริษัทฯ หรือ ส่วนที่เป็นของผู้ถือหุ้นของบริษัท หรือ ส่วนที่เป็นของบริษัทใหญ่
F6,470200,596,316,311,1,การแบ่งปันกำไร (ขาดทุน) เบ็ดเสร็จรวม : ส่วนได้เสียที่ไม่มีอำนาจควบคุม,Total Comprehensive Income (Expense) Attributable To : Non-Controlling Interests,No,,,N,123,PL,การแบ่งปันกำไรขาดทุนเบ็ดเสร็จ,รวมถึง กำไร (ขาดทุน) เบ็ดเสร็จรวม สำหรับส่วนที่เป็นของผู้ถือหุ้นเดิมก่อนการปรับโครงสร้างธุรกิจ,Include total comprehensive income attributable to former shareholders before business restructuring,,,,งบการเงินเฉพาะกิจการไม่ควรมีค่า,Should have no value in Separate financial statements.,บางครั้งใช้ชื่อว่า ส่วนที่เป็นของผู้มีส่วนได้เสียที่ไม่มีอำนาจควบคุมของบริษัทย่อย หรือ ส่วนที่เป็นของส่วนได้เสียที่ไม่มีอำนาจควบคุม
F6,480100,595,317,312,0,กำไร (ขาดทุน) ต่อหุ้นขั้นพื้นฐาน (บาท/หุ้น),Basic Earnings (Loss) Per Share (Baht/Share),No,,B,N,123,PL,กำไรต่อหุ้น,"- แสดงผลใน Company Highlight & Fact Sheet
- ใช้ในการคำนวณ EPS","- Displayed in the Company Highlight & Fact Sheet
- For calculation of EPS",,,,,,บางครั้งใช้ชื่อว่า กำไรส่วนที่เป็นของผู้ถือหุ้นบริษัทฯ หรือ กำไรต่อหุ้นขั้นพื้นฐาน(บาท) หรือ กำไร(ขาดทุน)ต่อหุ้นขั้นพื้นฐาน หรือ กำไรต่อหุ้นขั้นพื้นฐาน หรือ กำไร(ขาดทุน)ส่วนที่เป็นของผู้ถือหุ้นบริษัทฯ หรือ ขาดทุนต่อหุ้นขั้นพื้นฐาน หรือ ส่วนที่เป็นของผู้ถือหุ้นของบริษัท
F6,480200,594,318,313,0,กำไร (ขาดทุน) ต่อหุ้นปรับลด (บาท/หุ้น),Diluted Earnings (Loss) Per Share (Baht/Share),No,,B,N,123,PL,กำไรต่อหุ้น,,,,,,,,บางครั้งใช้ชื่อว่า กำไรส่วนที่เป็นของผู้ถือหุ้นบริษัทฯ หรือ กำไร(ขาดทุน)ต่อหุ้นปรับลด หรือ กำไรต่อหุ้นปรับลด หรือ กำไร(ขาดทุน)ส่วนที่เป็นของผู้ถือหุ้นบริษัทฯ
F6,510000,T16,319,314,0,เงินสดสุทธิจากกิจกรรมดำเนินงาน,Net Cash From Operating Activities,No,,B Fix,T,,CF,กิจกรรมดำเนินงาน,,,,,,,,
F6,510100,600,320,315,0,กำไร (ขาดทุน) สุทธิสำหรับงวด / ของบริษัทใหญ่,Net Profit (Loss) Attributable To Owners Of The Parent For The Period,519997,1,,N,123,CF,กิจกรรมดำเนินงาน,,,,,,,,บางครั้งใช้ชื่อว่า กำไรสำหรับงวด หรือ ขาดทุนสำหรับงวด หรือ กำไร(ขาดทุน)ก่อนภาษี
F6,510200,601,321,316,0,กำไร (ขาดทุน) ก่อนต้นทุนทางการเงิน และ/หรือ ภาษีเงินได้,Profit (Loss) Before Finance Costs And/Or Income Tax Expense,519997,1,,N,123,CF,กิจกรรมดำเนินงาน,,,,,,,,บางครั้งใช้ชื่อว่า กำไรสำหรับงวดก่อนภาษีเงินได้ หรือ กำไรก่อนภาษี หรือ กำไร(ขาดทุน)สำหรับงวด หรือ กำไรก่อนภาษีเงินได้
F6,510300,625,322,317,0,ค่าเสื่อมราคาและค่าตัดจำหน่าย,Depreciation And Amortisation,519997,1,,N,123,CF,กิจกรรมดำเนินงาน,"- แสดงผลใน Company Highlight & Fact Sheet
- ใช้ในการคำนวณ EBITDA","- Displayed in the Company Highlight & Fact Sheet
- For calculation of EBITDA",,,,,,
F6,510310,626,323,318,1,ค่าเสื่อมราคา,Depreciation,510300,1,,N,123,CF,กิจกรรมดำเนินงาน,รวมถึง ค่าสูญสิ้น,Include depletion,,,,,,บางครั้งใช้ชื่อว่า ค่าเสื่อมราคาสินทรัพย์ถาวรและสินทรัพย์สิทธิการใช้ หรือ ตัดจำหน่ายสินทรัพย์สิทธิการใช้
F6,510320,627,324,319,1,ค่าตัดจำหน่าย,Amortisation,510300,1,,N,123,CF,กิจกรรมดำเนินงาน,เฉพาะสินทรัพย์ไม่มีตัวตน,Only for intangible assets,,,,,,บางครั้งใช้ชื่อว่า ค่าตัดจำหน่ายสินทรัพย์ไม่มีตัวตน
F6,510400,628,325,320,0,(โอนกลับ) ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น,(Reversal Of) Expected Credit Losses,519997,1,,N,123,CF,กิจกรรมดำเนินงาน,,,,,,,,บางครั้งใช้ชื่อว่า (กลับรายการ)ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น หรือ กลับรายการค่าเผื่อผลขาดทุน หรือ ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น หรือ โอนกลับค่าเผื่อผลขาดทุนของสินทรัพย์ทางการเงิน หรือ กลับรายการผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น หรือ หนี้สูญและขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น(กลับรายการ) หรือ ค่าเผื่อผลขาดทุน(กลับรายการ) หรือ ขาดทุนจากการเปลี่ยนแปลงสัญญา-ลูกหนี้จากการขายที่ดิน
F6,510500,629,326,321,0,(โอนกลับ) ขาดทุนจากการลดมูลค่าของสินค้าคงเหลือ,(Reversal Of) Loss From Diminution In Value Of Inventories,519997,1,,N,123,CF,กิจกรรมดำเนินงาน,,,,,,,,บางครั้งใช้ชื่อว่า (กำไร)ขาดทุนจากการลดมูลค่าของสินค้าคงเหลือ หรือ กลับรายการค่าเผื่อการลดมูลค่าในสินค้าคงเหลือ หรือ ขาดทุนจากการปรับราคาสินค้าคงเหลือ หรือ ขาดทุน(กำไร)จากการปรับมูลค่าสินค้า หรือ ค่าเผื่อการเคลื่อนไหวช้าของอะไหล่และวัสดุเครื่องจักร หรือ ขาดทุนจากการปรับมูลค่าสินค้า หรือ การปรับลดสินค้าคงเหลือเป็นมูลค่าสุทธิที่จะได้รับ หรือ ค่าใช้จ่ายจากการตัดสินค้าชำรุด หรือ ขาดทุนจากการลดมูลค่าของสินค้าคงเหลือ(กลับรายการ)
F6,510600,630,327,322,0,ส่วนแบ่ง (กำไร) ขาดทุนจากเงินลงทุนตามวิธีส่วนได้เสีย,Share Of (Profit) Loss From Investments Accounted For Using The Equity Method,519997,1,,N,123,CF,กิจกรรมดำเนินงาน,,,,,,,,บางครั้งใช้ชื่อว่า ส่วนแบ่งขาดทุนจากเงินลงทุนในการร่วมค้า หรือ ส่วนแบ่งขาดทุน(กำไร)จากเงินลงทุนในบริษัทร่วม หรือ ส่วนแบ่งขาดทุนจากเงินลงทุนการร่วมค้า หรือ ส่วนแบ่งขาดทุนจากเงินลงทุนในบริษัทร่วม หรือ ส่วนแบ่งขาดทุนของบริษัทร่วมตามวิธีส่วนได้เสีย หรือ ส่วนแบ่งกำไรจากเงินลงทุนในบริษัทร่วมและการร่วมค้าตามวิธีส่วนได้เสีย หรือ ส่วนแบ่งกำไรของการร่วมค้าและบริษัทร่วมตามวิธีส่วนได้เสีย
F6,510700,631,328,323,0,การจ่ายโดยใช้หุ้นเป็นเกณฑ์,Share-Based Payments,519997,1,,N,123,CF,กิจกรรมดำเนินงาน,,,,,,,,บางครั้งใช้ชื่อว่า รายจ่ายโดยใช้หุ้นเป็นเกณฑ์ หรือ ค่าใช้จ่ายในการจ่ายโดยใช้หุ้นเป็นเกณฑ์
F6,510800,632,329,324,0,(กำไร) ขาดทุนจากอัตราแลกเปลี่ยน,(Gains) Losses On Foreign Currency Exchange,519997,1,,N,123,CF,กิจกรรมดำเนินงาน,,,,,,,,บางครั้งใช้ชื่อว่า ขาดทุน(กำไร)จากอัตราแลกเปลี่ยนที่ยังไม่เกิดขึ้นจริง หรือ กำไรสุทธิจากอัตราแลกเปลี่ยน หรือ ขาดทุน(กำไร)จากอัตราแลกเปลี่ยนที่ยังไม่เกิดขึ้น หรือ กำไรจากอัตราแลกเปลี่ยน หรือ กำไรจากอัตราแลกเปลี่ยนที่ยังไม่เกิดขึ้นจริง
F6,510900,633,330,325,0,(กำไร) ขาดทุนจากการขายเงินลงทุนในบริษัทย่อย บริษัทร่วม และการร่วมค้า,"(Gains) Losses On Disposal Of Investment In Subsidiaries, Associates And Joint Ventures",519997,1,,N,123,CF,กิจกรรมดำเนินงาน,,,,,,,,บางครั้งใช้ชื่อว่า ขาดทุน(กำไร)จากการขายเงินลงทุนในบริษัทย่อยและบริษัทร่วม หรือ กำไรสุทธิจากการขายเงินลงทุนในการร่วมค้า
F6,511000,634,331,326,0,(กำไร) ขาดทุนจากการขายเงินลงทุนอื่น,(Gains) Losses On Disposal Of Other Investments,519997,1,,N,123,CF,กิจกรรมดำเนินงาน,,,,,,,,บางครั้งใช้ชื่อว่า กำไรจากการจำหน่ายสินทรัพย์ทางการเงินหมุนเวียนอื่น
F6,511100,635,332,327,0,(กำไร) ขาดทุนจากการเปลี่ยนแปลงมูลค่ายุติธรรมของเครื่องมือทางการเงินอื่น,(Gains) Losses On Fair Value Adjustments Of Other Financial Instruments,519997,1,,N,123,CF,กิจกรรมดำเนินงาน,,,,,,,,บางครั้งใช้ชื่อว่า กำไรสุทธิจากการวัดมูลค่าเครื่องมือทางการเงิน หรือ ขาดทุนสุทธิจากการวัดมูลค่าเครื่องมือทางการเงิน หรือ กำไรจากตราสารทางการเงิน หรือ (กำไร)ขาดทุนจากตราสารอนุพันธ์ที่ยังไม่เกิดขึ้นจริง
F6,511300,637,333,328,0,(กำไร) ขาดทุนจากการเปลี่ยนแปลงมูลค่ายุติธรรมของสินทรัพย์ที่ไม่ใช่สินทรัพย์ทางการเงิน,(Gains) Losses On Fair Value Adjustments Of Non-Financial Assets,519997,1,,N,123,CF,กิจกรรมดำเนินงาน,รวมถึง กำไร (ขาดทุน) จากการเปลี่ยนแปลงมูลค่ายุติธรรมของอสังหาริมทรัพย์เพื่อการลงทุน หากบริษัทเลือกใช้วิธีวัดมูลค่าด้วยวิธีมูลค่ายุติธรรม,"Include gains (losses) from changes in the fair value of investment properties, if the company chooses to measure under the fair value method",,,,,,บางครั้งใช้ชื่อว่า กำไรจากการปรับปรุงค่าเผื่อมูลค่าสินค้า
F6,511400,638,334,329,0,(กำไร) ขาดทุนจากการเปลี่ยนแปลงมูลค่ายุติธรรมของเงินลงทุน,(Gains) Losses On Fair Value Adjustments Of Investments,519997,1,,N,123,CF,กิจกรรมดำเนินงาน,,,,,,,,บางครั้งใช้ชื่อว่า ขาดทุน(กำไร)จากตราสารทางการเงิน หรือ (กำไร)ขาดทุนที่ยังไม่เกิดขึ้นจากการปรับมูลค่าของสินทรัพย์ทางการเงินหมุนเวียนอื่น หรือ กำไรจากการเปลี่ยนสถานะเงินลงทุน หรือ กำไรจากสินทรัพย์ทางการเงินหมุนเวียนอื่นที่ยังไม่เกิดขึ้น
F6,511500,640,335,330,0,(กำไร) ขาดทุนจากการขายและตัดจำหน่ายสินทรัพย์ถาวร,(Gains) Losses On Disposal And Write-Off Of Fixed Assets,519997,1,,N,123,CF,กิจกรรมดำเนินงาน,สินทรัพย์ถาวร รวมถึง อสังหาริมทรัพย์เพื่อการลงทุน ที่ดิน อาคาร และอุปกรณ์ สินทรัพย์ไม่มีตัวตน และสินทรัพย์สิทธิการใช้,"Fixed assets include investment properties, property, plant and equipment, intangible assets and right of use",,,,,,บางครั้งใช้ชื่อว่า ขาดทุน(กำไร)จากการจำหน่ายสินทรัพย์/ตัดจำหน่ายสินทรัพย์ หรือ กำไรจากการยกเลิกสิทธิการเช่า หรือ กำไรจากการขายและตัดจำหน่ายสินทรัพย์ถาวรและสินทรัพย์ไม่มีตัวตน หรือ ขาดทุนจากการขายและเลิกใช้อาคารและอุปกรณ์ หรือ (กำไร)ขาดทุนจากการขายและตัดจำหน่ายสินทรัพย์ถาวร
F6,511510,641,336,331,1,(กำไร) ขาดทุนจากการขายสินทรัพย์ถาวร,(Gains) Losses On Disposal Of Fixed Assets,511500,1,,N,123,CF,กิจกรรมดำเนินงาน,,,,,,,,บางครั้งใช้ชื่อว่า (กำไร)ขาดทุนสุทธิจากการจำหน่ายที่ดินอาคารและอุปกรณ์และสินทรัพย์ไม่มีตัวตน หรือ กำไรสุทธิจากการจำหน่ายที่ดินอาคารและอุปกรณ์ หรือ กำไรจากการขายที่ดิน หรือ กำไรสุทธิจากการจำหน่ายที่ดินอาคารและอุปกรณ์และสินทรัพย์ไม่มีตัวตน
F6,511520,642,337,332,1,ขาดทุนจากการตัดจำหน่ายสินทรัพย์ถาวร,Loss On Write-Off Of Fixed Assets,511500,1,,N,23,CF,กิจกรรมดำเนินงาน,,,511500,,,,,บางครั้งใช้ชื่อว่า ขาดทุน(กำไร)จากการจำหน่ายสินทรัพย์/ตัดจำหน่ายสินทรัพย์ หรือ ตัดจำหน่ายที่ดินอาคารและอุปกรณ์ หรือ ตัดจำหน่ายที่ดินอาคารและอุปกรณ์และสินทรัพย์ไม่มีตัวตน
F6,511600,643,338,333,0,(กำไร) ขาดทุนจากการขายและตัดจำหน่ายสินทรัพย์อื่น,(Gains) Losses On Disposal And Write-Off Of Other Assets,519997,1,,N,123,CF,กิจกรรมดำเนินงาน,,,,,,,,
F6,511610,644,339,334,1,(กำไร) ขาดทุนจากการขายสินทรัพย์อื่น,(Gains) Losses On Disposal Of Other Assets,511600,1,,N,123,CF,กิจกรรมดำเนินงาน,,,,,,,,
F6,511620,645,340,335,1,ขาดทุนจากการตัดจำหน่ายสินทรัพย์อื่น,Loss On Write-Off Of Other Assets,511600,1,,N,23,CF,กิจกรรมดำเนินงาน,,,511600,,,,,
F6,511700,646,341,336,0,(โอนกลับ) ขาดทุนจากการด้อยค่าของสินทรัพย์ถาวร,(Reversal Of) Impairment Loss Of Fixed Assets,519997,1,,N,123,CF,กิจกรรมดำเนินงาน,สินทรัพย์ถาวร รวมถึง อสังหาริมทรัพย์เพื่อการลงทุน ที่ดิน อาคาร และอุปกรณ์ สินทรัพย์ไม่มีตัวตน และสินทรัพย์สิทธิการใช้,"Fixed assets include investment properties, property, plant and equipment, intangible assets and right of use",,,,,,บางครั้งใช้ชื่อว่า ขาดทุนจากการด้อยค่าสินทรัพย์ถาวรและสินทรัพย์ไม่มีตัวตน หรือ ค่าเผื่อการด้อยค่าของสินทรัพย์(โอนกลับ)
F6,511800,647,342,337,0,(โอนกลับ) ขาดทุนจากการด้อยค่าของเงินลงทุนในบริษัทย่อย บริษัทร่วม และการร่วมค้า,"(Reversal Of) Loss On Impairment From Investments In Subsidiaries, Associates And Joint Ventures",519997,1,,N,123,CF,กิจกรรมดำเนินงาน,,,,,,,,
F6,512100,649,343,338,0,(โอนกลับ) ขาดทุนจากการด้อยค่าของสินทรัพย์อื่น,(Reversal Of) Impairment Loss Of Other Assets,519997,1,,N,123,CF,กิจกรรมดำเนินงาน,,,,,,,,บางครั้งใช้ชื่อว่า ค่าเผื่อผลขาดทุนของสินทรัพย์ทางการเงิน(โอนกลับ)
F6,512400,651,344,339,0,กำไร (ขาดทุน) จากการเปลี่ยนเงื่อนไขตราสารหนี้,Gains (Losses) On Modification Of Debt Instruments,519997,1,,N,123,CF,กิจกรรมดำเนินงาน,,,,,,,,
F6,514700,653,345,340,0,เงินปันผลและดอกเบี้ยรับ,Dividend And Interest Income,519997,1,,N,12,CF,กิจกรรมดำเนินงาน,,,,,,,,
F6,514710,654,346,341,1,รายได้เงินปันผล,Dividend Income,514700,1,,N,12,CF,กิจกรรมดำเนินงาน,,,519700,,,,,บางครั้งใช้ชื่อว่า เงินปันผลจากเงินลงทุนในตราสารทุน หรือ เงินปันผลรับ หรือ เงินปันผลจากบริษัทย่อย
