form_no,set_code,dm_code,running_number,reference_no,indent,item_in_taxonomy,item_in_taxonomy_en,parent_code,parent_code_operation,formating,data_type,symbol,financial_statement_type,fs_category,description_th,description_en,opposite_code_short,mandatory_mapping,zone_code,warning_mapping_msg_th,warning_mapping_msg_en,meaning_of_taxonomy,historical_name
F6,516700,T18,361,356,0,หนี้สินดำเนินงาน เพิ่มขึ้น (ลดลง),Increase (Decrease) In Operating Liabilities,No,,B Fix,T,,CF,หนี้สินดำเนินงานเพิ่มขึ้น (ลดลง),,,,,,,,,
F6,517600,689,362,357,0,เจ้าหนี้การค้าและเจ้าหนี้อื่น เพิ่มขึ้น (ลดลง),Increase (Decrease) In Trade And Other Payables,519998,1,,N,123,CF,หนี้สินดำเนินงานเพิ่มขึ้น (ลดลง),,,,,,,,,เจ้าหนี้การค้าเพิ่มขึ้น(ลดลง) หรือ เจ้าหนี้อื่น หรือ -เจ้าหนี้การค้าและเจ้าหนี้หมุนเวียนอื่น หรือ เจ้าหนี้การค้ากิจการอื่น หรือ เจ้าหนี้หมุนเวียนอื่นกิจการอื่น หรือ เจ้าหนี้การค้าและเจ้าหนี้อื่น หรือ เจ้าหนี้การค้าและเจ้าหนี้หมุนเวียนอื่น หรือ เจ้าหนี้หมุนเวียนอื่นกิจการที่เกี่ยวข้องกัน หรือ เจ้าหนี้การค้าและเจ้าหนี้หมุนเวียนอื่น-กิจการอื่น หรือ เจ้าหนี้การค้า หรือ เจ้าหนี้ไม่หมุนเวียนอื่น หรือ เจ้าหนี้การค้ากิจการที่เกี่ยวข้องกัน หรือ เจ้าหนี้หมุนเวียนอื่น-กิจการที่เกี่ยวข้องกัน หรือ เจ้าหนี้หมุนเวียนอื่นเพิ่มขึ้น(ลดลง) หรือ เจ้าหนี้หมุนเวียนอื่น
F6,518900,903,363,358,0,ค่าใช้จ่ายค้างจ่าย เพิ่มขึ้น (ลดลง),Increase (Decrease) In Accrued Expenses,519998,1,,N,123,CF,หนี้สินดำเนินงานเพิ่มขึ้น (ลดลง),,,,,,,,,ค่าตอบแทนแพทย์ค้างจ่าย หรือ ค่าใช้จ่ายค้างจ่าย
F6,518700,900,364,359,0,ประมาณการหนี้สินผลประโยชน์พนักงาน เพิ่มขึ้น (ลดลง),Increase (Decrease) In Provisions For Employee Benefit Obligations,519998,1,,N,123,CF,หนี้สินดำเนินงานเพิ่มขึ้น (ลดลง),รวมถึง เงินสดจ่ายผลประโยชน์พนักงาน,Include cash paid for employee benefits,,,,,,,เงินสดจ่ายผลประโยชน์ระยะยาวของพนักงาน หรือ เงินสดรับสุทธิจากประมาณการหนี้สินสำหรับผลประโยชน์พนักงานจากบริษัทที่เกี่ยวข้องกัน หรือ ผลประโยชน์พนักงานจากบริษัทที่เกี่ยวข้องกัน หรือ เงินสดจ่ายผลประโยชน์พนักงาน หรือ จ่ายผลประโยชน์ของพนักงานหลังออกจากงาน หรือ สำรองผลประโยชน์ระยะยาวของพนักงาน หรือ จ่ายผลประโยชน์พนักงาน หรือ ภาระผูกพันผลประโยชน์พนักงาน หรือ รับโอนประมาณการหนี้สินสำหรับผลประโยชน์พนักงาน หรือ จ่ายผลประโยชน์ระยะยาวของพนักงาน หรือ จ่ายหนี้สินสำหรับผลประโยชน์พนักงาน หรือ ประมาณการหนี้สินผลประโยชน์พนักงาน หรือ ผลประโยชน์พนักงานจ่าย หรือ รับโอน(โอนออก)จากประมาณการหนี้สินสำหรับผลประโยชน์พนักงาน หรือ ประมาณการหนี้สินหมุนเวียนสำหรับผลประโยชน์พนักงาน หรือ ผลประโยชน์พนักงานกับบริษัทที่เกี่ยวข้องกัน หรือ จ่ายประมาณการหนี้สินสำหรับผลประโยชน์พนักงาน หรือ ประมาณการหนี้สินไม่หมุนเวียนสำหรับผลประโยชน์พนักงาน หรือ จ่ายหนี้สินไม่หมุนเวียนสำหรับผลประโยชน์พนักงาน
F6,518000,693,365,360,0,ประมาณการหนี้สิน เพิ่มขึ้น (ลดลง),Increase (Decrease) In Provisions,519998,1,,N,123,CF,หนี้สินดำเนินงานเพิ่มขึ้น (ลดลง),,,,,,,,,ประมาณการหนี้สินระยะสั้น หรือ ประมาณการหนี้สินไม่หมุนเวียนอื่น หรือ หนี้สินที่เกิดจากสัญญา หรือ ต้นทุนงานที่ยังไม่ได้เรียกชำระ หรือ เงินสดจ่ายประมาณการหนี้สินไม่หมุนเวียนอื่น หรือ จ่ายชำระหนี้สินจากการรับประกันโครงการก่อสร้าง
F6,518800,901,366,361,0,เจ้าหนี้ที่เกิดจากภาษีอื่นหรือรายการอื่นภายใต้กฎหมาย เพิ่มขึ้น (ลดลง),Increase (Decrease) In Other Tax Or Other Payables Under Law And Regulations,519998,1,,N,123,CF,หนี้สินดำเนินงานเพิ่มขึ้น (ลดลง),,,,,,,,,เจ้าหนี้กรมสรรพากร หรือ ภาษีมูลค่าเพิ่มค้างจ่าย หรือ หนี้สินที่เกิดจากสัญญา
F6,518300,695,367,362,0,หนี้สินดำเนินงานอื่น เพิ่มขึ้น (ลดลง),Increase (Decrease) In Other Operating Liabilities,519998,1,,N,123,CF,หนี้สินดำเนินงานเพิ่มขึ้น (ลดลง),,,,,,,,,เงินมัดจำรับจากลูกค้า หรือ เงินประกันผลงานการก่อสร้าง หรือ เงินมัดจำรับและเงินรับล่วงหน้าจากลูกค้า หรือ หนี้สินไม่หมุนเวียนอื่น หรือ เจ้าหนี้เงินประกันผลงาน หรือ จ่ายชำระหนี้สินจากการรับประกันโครงการก่อสร้าง หรือ หนี้สินอนุพันธ์ หรือ เงินประกันการทำสัญญาเช่า หรือ จ่ายค่ารื้อถอน หรือ หนี้สินที่เกิดจากสัญญา หรือ หนี้สินที่เกิดจากสัญญา-หมุนเวียน หรือ รายได้ค่าก่อสร้างรับล่วงหน้า หรือ เงินรับล่วงหน้าค่าสินค้า หรือ หนี้สินอื่น หรือ หนี้สินหมุนเวียนอื่น หรือ เงินรับล่วงหน้าจากสำนักงานประกันสังคม หรือ เงินประกันค้างจ่าย หรือ เงินมัดจำและรับล่วงหน้าจากลูกค้า หรือ เงินรับล่วงหน้าจากการจำหน่ายสินทรัพย์ หรือ -หนี้สินหมุนเวียนอื่น หรือ เงินมัดจำค่าเช่าจากผู้เช่า หรือ หนี้สินทางการเงินหมุนเวียนอื่น หรือ รายได้รับล่วงหน้ารอการตัดบัญชี หรือ ต้นทุนงานที่ยังไม่ได้เรียกชำระ หรือ เงินประกันผลงานค้างจ่าย หรือ เงินรับล่วงหน้าจากผู้ว่าจ้าง หรือ เงินมัดจำและเงินรับล่วงหน้าจากลูกค้าที่เกิดจากสัญญา หรือ รายได้ค่าเช่ารับล่วงหน้า
F6,519998,914,368,363,0,เงินสดรับ (จ่าย) จากการดำเนินงาน,Cash Generated From (Used In) Operations,519999,1,B,NV,123,CF,กระแสเงินสดจากการดำเนินงาน,,,,,,,,,เงินสดจากกิจกรรมดำเนินงาน หรือ เงินสดจาก(ใช้ไปใน)กิจกรรมดำเนินงาน หรือ กระแสเงินสดสุทธิได้มาจากการดำเนินงาน หรือ เงินสดรับ(จ่าย)จากการดำเนินงานก่อนภาษีเงินได้ หรือ เงินสดรับจากการดำเนินงาน หรือ เงินสดได้มาจาก(ใช้ไปใน)กิจกรรมดำเนินงาน หรือ เงินสดรับ(จ่าย)จากการดำเนินงาน
F6,519500,907,369,364,0,รับดอกเบี้ย,Interest Received,519999,1,,N,23,CF,กระแสเงินสดจากการดำเนินงาน,,,519600,,,,,,เงินสดรับดอกเบี้ย หรือ เงินสดรับดอกเบี้ย หรือ ดอกเบี้ยจ่าย หรือ เงินสดรับจากดอกเบี้ย หรือ เงินสดรับดอกเบี้ยรับ หรือ ดอกเบี้ยรับ
F6,519600,909,370,365,0,จ่ายดอกเบี้ย,Interest Paid,519999,1,,N,12,CF,กระแสเงินสดจากการดำเนินงาน,,,519500,,,,,,เงินสดจ่ายดอกเบี้ย หรือ เงินสดจ่ายต้นทุนทางการเงิน หรือ เงินสดจ่ายดอกเบี้ย หรือ จ่ายต้นทุนทางการเงิน หรือ ดอกเบี้ยจ่าย
F6,519700,910,371,366,0,รับเงินปันผล,Dividend Received,519999,1,,N,23,CF,กระแสเงินสดจากการดำเนินงาน,,,519800,,,,,,เงินสดรับเงินปันผล
F6,519800,911,372,367,0,จ่ายเงินปันผล,Dividend Paid,519999,1,,N,12,CF,กระแสเงินสดจากการดำเนินงาน,แสดงผลใน Company Highlight & Fact Sheet,Displayed in the Company Highlight & Fact Sheet,519700,,,,,,เงินสดจ่ายเงินปันผล
F6,519900,912,373,368,0,(จ่าย) คืนภาษีเงินได้,Income Tax (Paid) Received,519999,1,,N,123,CF,กระแสเงินสดจากการดำเนินงาน,,,,,,,,,"เงินสดจ่ายภาษีเงินได้, เงินสดคืนภาษีเงินได้ หรือ จ่ายภาษีเงินได้นิติบุคคล หรือ ภาษีเงินได้รับคืน หรือ ภาษีเงินได้รับคืน(จ่ายออก) หรือ รับคืนภาษีเงินได้นิติบุคคล หรือ เงินสด(จ่าย)รับคืนภาษีเงินได้ หรือ ภาษีเงินได้จ่ายออก หรือ เงินสดจ่ายภาษีเงินได้ หรือ เงินสดรับจากภาษีเงินได้ถูกหักณที่จ่าย หรือ เงินสดจ่ายสำหรับภาษีเงินได้ หรือ เงินสดรับคืนภาษีถูกหักณที่จ่าย หรือ เงินสดจ่ายค่าภาษีเงินได้ หรือ จ่ายภาษีเงินได้ หรือ เงินสดรับคืนภาษีเงินได้ หรือ เงินสดรับจากการขอคืนภาษีเงินได้นิติบุคคล หรือ รับคืนภาษีเงินได้หักณที่จ่าย หรือ ภาษีเงินได้จ่าย หรือ รับคืนภาษีเงินได้"
F6,519999,699,374,369,0,เงินสดสุทธิได้มาจาก (ใช้ไปใน) กิจกรรมดำเนินงาน,Net Cash From (Used In) Operating Activities,509999,1,B,NV,123,CF,กระแสเงินสดจากการดำเนินงาน,แสดงผลใน Company Highlight & Fact Sheet,Displayed in the Company Highlight & Fact Sheet,,,Y,,,,เงินสดสุทธิได้มาจาก(ใช้ไปใน)กิจกรรมดำเนินงาน หรือ กระแสเงินสดสุทธิใช้ไปในกิจกรรมดำเนินงาน หรือ เงินสดสุทธิได้มาจาก(ใช้ไปใน)จากกิจกรรมดำเนินงาน หรือ กระแสเงินสดสุทธิได้มาจาก(ใช้ไปใน)กิจกรรมดำเนินงาน หรือ กระแสเงินสดสุทธิได้มาจากกิจกรรมดำเนินงาน หรือ เงินสดสุทธิได้มาจากกิจกรรมดำเนินงาน หรือ เงินสดสุทธิจากกิจกรรมดำเนินงาน หรือ เงินสดสุทธิจาก(ใช้ไปใน)กิจกรรมดำเนินงาน หรือ เงินสดสุทธิใช้ไปในกิจกรรมดำเนินงาน
F6,520000,T19,375,370,0,เงินสดสุทธิจากกิจกรรมลงทุน,Net Cash From Investing Activities,No,,B Fix,T,,CF,กระแสเงินสดจากกิจกรรมลงทุน,,,,,,,,,
F6,520100,700,376,371,0,เงินลงทุนระยะสั้น (เพิ่มขึ้น) ลดลง,(Increase) Decrease In Short-Term Investments,529999,1,,N,123,CF,กระแสเงินสดจากกิจกรรมลงทุน,,,,,,,,,เงินลงทุนในเงินฝากประจำธนาคารเพิ่มขึ้น หรือ สินทรัพย์ทางการเงินหมุนเวียนอื่น(เพิ่มขึ้น)ลดลง หรือ เงินฝากธนาคารที่มีภาระค้ำประกันลดลง หรือ สินทรัพย์ทางการเงินหมุนเวียนอื่นเพิ่มขึ้น หรือ ซื้อเงินลงทุนระยะสั้น หรือ เงินลงทุนในสินทรัพย์ทางการเงินหมุนเวียนอื่นลดลงสุทธิ
F6,520200,701,377,372,0,เงินสดรับจากเงินลงทุน,Proceeds From Investment,529999,1,,N,23,CF,กระแสเงินสดจากกิจกรรมลงทุน,,,520300,,,,,,เงินสดรับจากสินทรัพย์ทางการเงินหมุนเวียนอื่น หรือ เงินสดรับจากการจำหน่ายสินทรัพย์ทางการเงินหมุนเวียนอื่น หรือ มูลค่ายุติธรรมผ่านกำไรหรือขาดทุน หรือ เงินสดรับจากการลดทุนสินทรัพย์ทางการเงินไม่หมุนเวียนอื่น หรือ มูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น หรือ เงินสดรับจากการลงทุนในตราสารหนี้ที่วัดด้วยราคาทุนตัดจำหน่าย
F6,520210,702,378,373,1,เงินสดรับจากการจำหน่ายเงินลงทุน,Proceeds From Disposal Of Investments,520200,1,,N,23,CF,กระแสเงินสดจากกิจกรรมลงทุน,,,,,,,,,เงินสดรับจากการจำหน่ายสินทรัพย์ทางการเงินไม่หมุนเวียนอื่น หรือ เงินสดรับจากการขายเงินลงทุนชั่วคราว หรือ เงินสดรับจากการขายสินทรัพย์ทางการเงินที่วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น หรือ เงินสดรับจากการจำหน่ายสินทรัพย์ทางการเงินหมุนเวียนอื่น หรือ เงินสดรับจากการขายเงินลงทุนในบริษัทย่อย หรือ เงินสดรับจากการขายเงินลงทุนระยะสั้น หรือ จำหน่ายเงินลงทุนระยะสั้น หรือ เงินสดลดลงสุทธิจากการขายเงินลงทุนในบริษัทย่อย
F6,520220,703,379,374,1,เงินสดรับจากการไถ่ถอนเงินลงทุนในตราสารหนี้,Proceeds From Redemption Of Debt Securities,520200,1,,N,23,CF,กระแสเงินสดจากกิจกรรมลงทุน,,,,,,,,,
F6,520300,704,380,375,0,เงินสดจ่ายซื้อเงินลงทุน,Purchase Of Investments,529999,1,,N,12,CF,กระแสเงินสดจากกิจกรรมลงทุน,,,520200,,,,,,เงินสดจ่ายเพื่อซื้อเงินลงทุนและเพิ่มทุน หรือ เงินสดจ่ายเพื่อซื้อสินทรัพย์ทางการเงินไม่หมุนเวียนอื่น หรือ มูลค่ายุติธรรมผ่านกำไรหรือขาดทุน หรือ เพิ่มขึ้นในเงินฝากธนาคารประจำ หรือ เงินสดจ่ายจากสินทรัพย์ทางการเงินอื่น หรือ เงินสดจ่ายให้กู้ยืมระยะสั้นแก่กิจการที่เกี่ยวข้องกัน หรือ เงินสดจ่ายเพื่อซื้อเงินลงทุนในบริษัทที่เกี่ยวข้องกัน หรือ เงินสดจ่ายล่วงหน้าค่าหุ้น หรือ มูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น หรือ สินทรัพย์ทางการเงินหมุนเวียนอื่นลดลง หรือ เงินสดจ่ายเพื่อซื้อเงินลงทุนระยะยาวอื่น หรือ เงินสดจ่ายเพื่อลงทุนในสินทรัพย์ทางการเงินหมุนเวียนอื่น หรือ เงินสดจ่ายจากการลงทุนสินทรัพย์ทางการเงินไม่หมุนเวียนอื่น หรือ เงินสดจ่ายเพื่อลงทุนในสินทรัพย์ทางการเงินที่วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น หรือ เงินสดจ่ายสำหรับสินทรัพย์ทางการเงินหมุนเวียนอื่น หรือ เงินสดจ่ายซื้อสินทรัพย์ทางการเงินหมุนเวียนอื่น หรือ เงินสดจ่ายมัดจำค่าหุ้นและสินทรัพย์ หรือ เงินสดจ่ายเพื่อซื้อเงินลงทุนชั่วคราว หรือ เงินสดจ่ายเพื่อการลงทุนในตราสารหนี้ที่วัดด้วยราคาทุนตัดจำหน่าย
F6,521100,712,381,376,0,เงินสดรับจากการจำหน่ายเงินลงทุนในบริษัทย่อย บริษัทร่วม และการร่วมค้า,"Proceeds From Disposal Of Investment In Subsidiaries, Associates And Joint Ventures",529999,1,,N,23,CF,กระแสเงินสดจากกิจกรรมลงทุน,,,521200,,,,,,เงินสดรับจากการคืนทุนของบริษัทร่วม หรือ -ส่วนได้เสียที่ไม่มีอำนาจควบคุม หรือ เงินสดรับจากการลดทุนของบริษัทย่อย หรือ เงินสดรับจากการขายและลดทุนเงินลงทุนในบริษัทร่วม หรือ เงินสดรับจากการลดทุนเงินลงทุนในบริษัทร่วม หรือ รับเงินจากการลดทุนของบริษัทย่อย
F6,521200,715,382,377,0,เงินสดจ่ายซื้อเงินลงทุนในบริษัทย่อย บริษัทร่วม และการร่วมค้า,"Payment For Purchase Of Investment In Subsidiaries, Associates And Joint Ventures",529999,1,,N,12,CF,กระแสเงินสดจากกิจกรรมลงทุน,,,521100,,,,,,เงินจ่ายสุทธิซื้อเงินลงทุนในบริษัทร่วม หรือ เงินสดจ่ายเพื่อลงทุนในการร่วมค้า หรือ เงินสดจ่ายจากการรวมธุรกิจภายใต้การควบคุมเดียวกัน หรือ เงินสดจ่ายเพื่อซื้อเงินลงทุนและเพิ่มทุน หรือ เงินสดจ่ายเพื่อซื้อเงินลงทุนในบริษัทย่อย หรือ เงินสดจ่ายเพื่อลงทุนในบริษัทย่อย หรือ เงินสดจ่ายล่วงหน้าค่าหุ้นจากการลงทุนในบริษัทร่วม หรือ เงินสดจ่ายสำหรับเงินลงทุนในการร่วมค้า หรือ เงินสดจ่ายเพื่อซื้อเงินลงทุนในบริษัทร่วม หรือ เงินลงทุนในบริษัทร่วมเพิ่มขึ้น หรือ เงินสดจ่ายเพื่อซื้อเงินลงทุนในการร่วมค้า หรือ ซื้อเงินลงทุนในบริษัทร่วม หรือ เงินสดจ่ายซื้อเงินลงทุนในบริษัทย่อย หรือ เงินสดจ่ายซื้อเงินลงทุนในบริษัทร่วม หรือ เงินลงทุนและเงินให้กู้ยืมแก่การร่วมค้าเพิ่มขึ้น หรือ เงินสดจ่ายเพื่อการลงทุนในบริษัทย่อย
F6,521300,718,383,378,0,เงินให้กู้ยืมระยะสั้น (เพิ่มขึ้น) ลดลง,(Increase) Decrease In Short-Term Loan Receivables,529999,1,,N,123,CF,กระแสเงินสดจากกิจกรรมลงทุน,,,,,,,,,
F6,521310,719,384,379,1,เงินให้กู้ยืมระยะสั้น - บุคคลหรือกิจการอื่น (เพิ่มขึ้น) ลดลง,(Increase) Decrease In Short-Term Loan Receivables - Other Parties,521300,1,,N,123,CF,กระแสเงินสดจากกิจกรรมลงทุน,,,,,,,,,
F6,521320,720,385,380,1,เงินให้กู้ยืมระยะสั้น - บุคคลหรือกิจการที่เกี่ยวข้องกัน (เพิ่มขึ้น) ลดลง,(Increase) Decrease In Short-Term Loan Receivables - Related Parties,521300,1,,N,123,CF,กระแสเงินสดจากกิจกรรมลงทุน,,,,,,,,,เงินให้กู้ยืมระยะสั้นแก่บริษัทย่อยเพิ่มขึ้น หรือ เงินให้กู้ยืมแก่กิจการที่เกี่ยวข้องกันเพิ่มขึ้น หรือ เงินให้กู้ยืมระยะสั้นแก่กิจการที่เกี่ยวข้องกันลดลง(เพิ่มขึ้น) หรือ เงินให้กู้ยืมระยะสั้นแก่บุคคลและกิจการที่เกี่ยวข้องกัน หรือ เงินให้กู้ยืมระยะสั้นแก่กิจการที่เกี่ยวข้องกันลดลง หรือ เพิ่มขึ้นในเงินให้กู้ยืมระยะสั้นแก่กิจการที่เกี่ยวข้องกัน หรือ เงินให้กู้ยืมระยะสั้นแก่กิจการที่เกี่ยวข้องกันเพิ่มขึ้น
F6,521400,721,386,381,0,เงินสดจ่ายจากเงินให้กู้ยืม,Loan Receivables Made,529999,1,,N,12,CF,กระแสเงินสดจากกิจกรรมลงทุน,,,521500,,,,,,เงินสดจ่ายให้กู้ยืมแก่กิจการที่เกี่ยวข้องกัน
F6,521410,722,387,382,1,เงินสดจ่ายจากเงินให้กู้ยืมระยะสั้น,Short-Term Loan Receivables Made,521400,1,,N,12,CF,กระแสเงินสดจากกิจกรรมลงทุน,,,521510,,,,,,
F6,521411,723,388,383,2,เงินสดจ่ายจากเงินให้กู้ยืมระยะสั้น - บุคคลหรือกิจการที่เกี่ยวข้องกัน,Short-Term Loan Receivables Made - Related Parties,521410,1,,N,12,CF,กระแสเงินสดจากกิจกรรมลงทุน,,,521511,,,,,,เงินสดจ่ายเพื่อให้เงินกู้ยืมระยะสั้นแก่บริษัทย่อย หรือ เงินสดจ่ายสำหรับเงินให้กู้ยืมระยะสั้นแก่บริษัทย่อย หรือ เงินสดจ่ายเพื่อให้กู้ยืมระยะสั้นแก่กิจการที่เกี่ยวข้องกัน หรือ เงินสดจ่ายเพื่อเงินให้กู้ยืมระยะสั้นแก่บริษัทย่อย หรือ เงินสดจ่ายให้กู้ยืมระยะสั้นแก่กิจการที่เกี่ยวข้องกัน หรือ เงินสดจ่ายจากการให้กู้ยืมระยะสั้นแก่กิจการที่เกี่ยวข้องกัน หรือ เงินสดรับ(จ่าย)สุทธิเพื่อเงินให้กู้ยืมระยะสั้นแก่กิจการที่เกี่ยวข้องกัน หรือ เงินสดจ่ายมัดจำค่าหุ้นและสินทรัพย์ หรือ เงินสดจ่ายในเงินให้กู้ยืมระยะสั้นแก่กิจการที่เกี่ยวข้องกัน หรือ เงินให้กู้ยืมระยะสั้นแก่บริษัทย่อย
F6,521412,724,389,384,2,เงินสดจ่ายจากเงินให้กู้ยืมระยะสั้น - บุคคลหรือกิจการอื่น,Short-Term Loan Receivables Made - Other Parties,521410,1,,N,12,CF,กระแสเงินสดจากกิจกรรมลงทุน,,,521512,,,,,,
F6,521420,725,390,385,1,เงินสดจ่ายจากเงินให้กู้ยืมระยะยาว,Long-Term Loan Receivables Made,521400,1,,N,12,CF,กระแสเงินสดจากกิจกรรมลงทุน,,,521520,,,,,,
F6,521421,726,391,386,2,เงินสดจ่ายจากเงินให้กู้ยืมระยะยาว - บุคคลหรือกิจการที่เกี่ยวข้องกัน,Long-Term Loan Receivables Made - Related Parties,521420,1,,N,12,CF,กระแสเงินสดจากกิจกรรมลงทุน,,,521521,,,,,,เงินให้กู้ยืมแก่บริษัทร่วมเพิ่มขึ้น หรือ เงินให้กู้ยืมแก่บริษัทร่วมลดลง(เพิ่มขึ้น) หรือ เงินสดจ่ายสำหรับเงินให้กู้ยืมระยะยาวแก่บริษัทย่อย
F6,521422,727,392,387,2,เงินสดจ่ายจากเงินให้กู้ยืมระยะยาว - บุคคลหรือกิจการอื่น,Long-Term Loan Receivables Made - Other Parties,521420,1,,N,12,CF,กระแสเงินสดจากกิจกรรมลงทุน,,,521522,,,,,,
F6,521500,730,394,388,0,เงินสดรับจากเงินให้กู้ยืม,Loan Receivables Repayment Received,529999,1,,N,23,CF,กระแสเงินสดจากกิจกรรมลงทุน,,,521400,,,,,,เงินสดรับชำระคืนจากเงินให้กู้ยืมแก่บุคคลอื่นหรือที่เกี่ยวข้องกัน หรือ เงินสดรับชำระคืนเงินให้กู้ยืมจากกิจการที่เกี่ยวข้องกัน
F6,521510,731,395,389,1,เงินสดรับจากเงินให้กู้ยืมระยะสั้น,Short-Term Loan Receivables Repayment Received,521500,1,,N,23,CF,กระแสเงินสดจากกิจกรรมลงทุน,,,521410,,,,,,
F6,521511,732,396,390,2,เงินสดรับจากเงินให้กู้ยืมระยะสั้น - บุคคลหรือกิจการที่เกี่ยวข้องกัน,Short-Term Loan Receivables Repayment Received - Related Parties,521510,1,,N,23,CF,กระแสเงินสดจากกิจกรรมลงทุน,,,521411,,,,,,เงินสดรับชำระคืนจากเงินให้กู้ยืมระยะสั้นแก่บริษัทย่อย หรือ เงินสดรับชำระเงินให้กู้ยืมระยะสั้นแก่บริษัทย่อย หรือ เงินสดรับจากเงินให้กู้ยืมระยะสั้นแก่กิจการที่เกี่ยวข้องกัน หรือ เงินสดรับคืนจากเงินให้กู้ยืมแก่กิจการที่เกี่ยวข้องกัน หรือ เงินสดรับจากเงินให้กู้ยืมระยะสั้นแก่บริษัทย่อย หรือ รับชำระเงินให้กู้ยืมแก่กิจการที่เกี่ยวข้องกัน หรือ เงินสดรับ(จ่าย)จากการให้กู้ยืมระยะสั้นแก่กิจการที่เกี่ยวข้องกัน
F6,521512,733,397,391,2,เงินสดรับจากเงินให้กู้ยืมระยะสั้น - บุคคลหรือกิจการอื่น,Short-Term Loan Receivables Repayment Received - Other Parties,521510,1,,N,23,CF,กระแสเงินสดจากกิจกรรมลงทุน,,,521412,,,,,,เงินสดรับในเงินกู้ยืมระยะยาวแก่บริษัทและบุคคลอื่น
F6,521520,734,398,392,1,เงินสดรับจากเงินให้กู้ยืมระยะยาว,Long-Term Loan Receivables Repayment Received,521500,1,,N,23,CF,กระแสเงินสดจากกิจกรรมลงทุน,,,521420,,,,,,
F6,521521,735,399,393,2,เงินสดรับจากเงินให้กู้ยืมระยะยาว - บุคคลหรือกิจการที่เกี่ยวข้องกัน,Long-Term Loan Receivables Repayment Received - Related Parties,521520,1,,N,23,CF,กระแสเงินสดจากกิจกรรมลงทุน,,,521421,,,,,,รับชำระหนี้คืนเงินให้กู้ยืมแก่กิจการที่เกี่ยวข้องกัน หรือ เงินให้กู้ยืมระยะยาวแก่บริษัทย่อยลดลง หรือ เงินสดรับชำระคืนจากเงินให้กู้ยืมระยะยาวแก่บริษัทย่อย หรือ เงินสดรับจากเงินให้กู้ยืมระยะยาวแก่กิจการที่เกี่ยวข้องกัน หรือ เงินสดรับจากเงินให้กู้ยืมระยะยาวแก่บริษัทย่อย หรือ เงินสดรับจากการให้กู้ยืมระยะยาวแก่กิจการที่เกี่ยวข้องกัน
F6,521522,736,400,394,2,เงินสดรับจากเงินให้กู้ยืมระยะยาว - บุคคลหรือกิจการอื่น,Long-Term Loan Receivables Repayment Received - Other Parties,521520,1,,N,23,CF,กระแสเงินสดจากกิจกรรมลงทุน,,,521422,,,,,,เงินสดรับในเงินกู้ยืมระยะยาวแก่บริษัทและบุคคลอื่น
F6,521600,739,402,395,0,เงินสดรับจากการขายสินทรัพย์ถาวร,Proceeds From Disposal Of Fixed Assets,529999,1,,N,23,CF,กระแสเงินสดจากกิจกรรมลงทุน,,,521700,,,,,,เครื่องตกแต่งและยานพาหนะ หรือ เงินสดรับจากการจำหน่ายอุปกรณ์ หรือ เงินสดรับจากการจำหน่ายสินทรัพย์ถาวร หรือ เงินสดรับจากการจำหน่ายเครื่องจักรเครื่องตกแต่งและยานพาหนะ หรือ เงินสดจ่ายล่วงหน้าค่าสินทรัพย์เพิ่มขึ้น(ลดลง) หรือ เงินสดรับจากการจำหน่ายสินทรัพย์
F6,521610,740,403,396,1,ที่ดิน อาคาร และอุปกรณ์,"Property, Plant And Equipment",521600,1,,N,23,CF,กระแสเงินสดจากกิจกรรมลงทุน,,,521710,,,,,,เงินสดรับจากการขายอาคารและอุปกรณ์ หรือ เงินสดรับจากการจำหน่ายเครื่องจักรและอุปกรณ์ หรือ เงินสดรับจากการจำหน่ายอาคารและอุปกรณ์ หรือ เงินสดรับจากการจำหน่ายอุปกรณ์ หรือ จำหน่ายอุปกรณ์ หรือ เงินสดรับจากการจำหน่ายที่ดินอาคารและอุปกรณ์ หรือ เงินสดรับจากการขายที่ดินอาคารและอุปกรณ์ หรือ เงินสดรับจากการจำหน่ายสินทรัพย์ หรือ เงินสดรับจากการขายอุปกรณ์
F6,521620,741,404,397,1,สินทรัพย์ไม่มีตัวตน,Intangible Assets,521600,1,,N,23,CF,กระแสเงินสดจากกิจกรรมลงทุน,,,521720,,,,,,ด้วยมูลค่ายุติธรรมผ่านกำไรขาดทุน หรือ นอกจากค่าความนิยม หรือ เงินสดรับจากการจำหน่ายสินทรัพย์ไม่มีตัวตนอื่นนอกจากค่าความนิยม หรือ เงินสดรับจากการขายสินทรัพย์ไม่มีตัวตนอื่น
F6,521630,742,405,398,1,อสังหาริมทรัพย์เพื่อการลงทุน,Investment Properties,521600,1,,N,23,CF,กระแสเงินสดจากกิจกรรมลงทุน,,,521730,,,,,,เงินสดรับจากการขายอสังหาริมทรัพย์เพื่อการลงทุน หรือ เงินสดรับจากการจำหน่ายอสังหาริมทรัพย์เพื่อการลงทุน
