,query,set_code,item_in_taxonomy,reasoning,table_name,category,number_values
128,ขาดทุนที่ยังไม่เกิดขึ้นจริงจากการวัดมูลค่าเงินลงทุนที่วัด มูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น,441000,กำไร (ขาดทุน) จากการวัดมูลค่าเงินลงทุนที่วัดมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น,The INPUT fs_category is กำไร(ขาดทุน)เบ็ดเสร็จอื่น and the most relevant item in the Taxonomy list is กำไร (ขาดทุน) จากการวัดมูลค่าเงินลงทุนที่วัดมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น with SET Code 441000.,งบกำไรขาดทุนเบ็ดเสร็จ (ต่อ) สำหรับรอบระยะเวลาหกเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,กำไร(ขาดทุน)เบ็ดเสร็จอื่น,"[-601038035, -833966642, 0, 0]"
129,ขาดทุนจากการขายเงินลงทุนที่วัด มูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น และการด้อยค่าที่โอนเข้าไปยังกำไรหรือขาดทุน,441000,กำไร (ขาดทุน) จากการวัดมูลค่าเงินลงทุนที่วัดมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น,"The query mentions impairment losses being transferred to profit or loss, suggesting that this relates to investments measured at fair value through OCI. The closest match in the taxonomy list is 'กำไร (ขาดทุน) จากการวัดมูลค่าเงินลงทุนที่วัดมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น' (Gains (Losses) On Fair Value Of Investment Through Other Comprehensive Income), which aligns with the query's description.",งบกำไรขาดทุนเบ็ดเสร็จ (ต่อ) สำหรับรอบระยะเวลาหกเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,กำไร(ขาดทุน)เบ็ดเสร็จอื่น,"[2352321, 4304803, 0, 0]"
130,ภาษีเงินได้ที่เกี่ยวกับรายการที่จะจัดประเภทรายการใหม่ เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง,449900,ภาษีเงินได้ของรายการที่จะจัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง,The query mentions 'ภาษีเงินได้' and 'จัดประเภทรายการใหม่ เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง' which directly corresponds to the item 'ภาษีเงินได้ของรายการที่จะจัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง' in the taxonomy. The fs_category 'กำไรขาดทุนเบ็ดเสร็จอื่น-จัดประเภทในภายหลัง' also aligns with the input metadata.,งบกำไรขาดทุนเบ็ดเสร็จ (ต่อ) สำหรับรอบระยะเวลาหกเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,กำไร(ขาดทุน)เบ็ดเสร็จอื่น,"[119737143, 165916667, 0, 0]"
131,รวมรายการที่จะจัดประเภทรายการใหม่เข้าไปไว้ใน กำไรหรือขาดทุนในภายหลัง,449800,องค์ประกอบอื่นของกำไรขาดทุนเบ็ดเสร็จอื่นที่จะจัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง,"The most relevant item from the provided taxonomy list is 'องค์ประกอบอื่นของกำไรขาดทุนเบ็ดเสร็จอื่นที่จะจัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง' because the input query refers to items that will be reclassified to profit or loss later, and this item specifically captures other components of OCI subject to reclassification.",งบกำไรขาดทุนเบ็ดเสร็จ (ต่อ) สำหรับรอบระยะเวลาหกเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,กำไร(ขาดทุน)เบ็ดเสร็จอื่น,"[-478948571, -663745172, 0, 0]"
132,เบี้ยประกันภัยรับจากการรับประกันภัยโดยตรง,550010,เบี้ยประกันภัยรับจากการรับประกันภัยโดยตรง,Found an exact match for the query 'เบี้ยประกันภัยรับจากการรับประกันภัยโดยตรง' in the provided taxonomy list. This item also has matching 'fs_category' ('กิจกรรมดำเนินงาน' is related to 'กระแสเงินสดจากกิจกรรมดำเนินงาน') and 'financial_statement_type' ('CF' matches 'งบกระแสเงินสด').,งบกระแสเงินสด สำหรับรอบระยะเวลาหกเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,กระแสเงินสดจากกิจกรรมดำเนินงาน,"[14864483973, 15040331903, 0, 0]"
133,เงินรับ(จ่าย)เกี่ยวกับการประกันภัยต่อ,550022,เงินรับ (เงินจ่าย) เกี่ยวกับการประกันภัยต่อ,"The input 'เงินรับ(จ่าย)เกี่ยวกับการประกันภัยต่อ' matches the closest with item 'เงินรับ (เงินจ่าย) เกี่ยวกับการประกันภัยต่อ' in the taxonomy list.  Also, the fs_category of both input and matched item are both related to 'กิจกรรมดำเนินงาน'.",งบกระแสเงินสด สำหรับรอบระยะเวลาหกเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,กระแสเงินสดจากกิจกรรมดำเนินงาน,"[-1363584420, -3198342418, 0, 0]"
134,ค่าสินไหมทดแทนจากการรับประกันภัยโดยตรง,550024,ค่าสินไหมทดแทนจากการรับประกันภัยโดยตรง,"Taxonomy list item with item_in_taxonomy = ค่าสินไหมทดแทนจากการรับประกันภัยโดยตรง exists and financial_statement_type is CF and fs_category is กิจกรรมดำเนินงาน, so this is the best match.",งบกระแสเงินสด สำหรับรอบระยะเวลาหกเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,กระแสเงินสดจากกิจกรรมดำเนินงาน,"[-9145167287, -7195334268, 0, 0]"
135,ค่าใช้จ่ายในการจัดการค่าสินไหมทดแทนจากการรับประกันภัยโดยตรง,550025,ค่าใช้จ่ายในการรับประกันภัยอื่น,"The input query ค่าใช้จ่ายในการจัดการค่าสินไหมทดแทนจากการรับประกันภัยโดยตรง closely resembles ค่าใช้จ่ายในการรับประกันภัยอื่น in the provided taxonomy list. Considering the input query's association with direct insurance claim management costs, it aligns with the broader category of 'Other Underwriting Expenses.' Therefore, the selected SET Code is 550025, and the corresponding Item in Taxonomy is ค่าใช้จ่ายในการรับประกันภัยอื่น.",งบกระแสเงินสด สำหรับรอบระยะเวลาหกเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,กระแสเงินสดจากกิจกรรมดำเนินงาน,"[-218506699, -238274169, 0, 0]"
136,ค่าจ้างและค่าบำเหน็จจากการรับประกันภัยโดยตรง,550021,ค่าจ้างและค่าบำเหน็จจากการรับประกันภัยโดยตรง,"The query matches the item_in_taxonomy ""ค่าจ้างและค่าบำเหน็จจากการรับประกันภัยโดยตรง"" in the Taxonomy list.  This item's fs_category is related to ""กระแสเงินสดจากกิจกรรมดำเนินงาน"".",งบกระแสเงินสด สำหรับรอบระยะเวลาหกเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,กระแสเงินสดจากกิจกรรมดำเนินงาน,"[-1469533021, -1445587245, 0, 0]"
137,ค่าใช้จ่ายในการรับประกันภัยอื่น,550025,ค่าใช้จ่ายในการรับประกันภัยอื่น,"The input query 'ค่าใช้จ่ายในการรับประกันภัยอื่น' perfectly matches the 'item_in_taxonomy' field 'ค่าใช้จ่ายในการรับประกันภัยอื่น' in the taxonomy list.  The 'fs_category' field in the input metadata 'กระแสเงินสดจากกิจกรรมดำเนินงาน' matches the 'fs_category' field 'กิจกรรมดำเนินงาน' in the taxonomy list. Therefore, the SET code is '550025'.",งบกระแสเงินสด สำหรับรอบระยะเวลาหกเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,กระแสเงินสดจากกิจกรรมดำเนินงาน,"[-641646456, -676946742, 0, 0]"
138,เงินรับ(จ่าย)จากค่าบริการอื่น,550029,ค่าใช้จ่ายอื่น,"The most relevant item from the provided taxonomy list is 'ค่าใช้จ่ายอื่น' (Other Expenses) with SET Code '550029'. This is because the input query mentions 'ค่าบริการอื่น' (other services), which falls under the general category of other expenses in a cash flow statement.",งบกระแสเงินสด สำหรับรอบระยะเวลาหกเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,กระแสเงินสดจากกิจกรรมดำเนินงาน,"[-192821549, -146283271, 6309644, 0]"
139,ดอกเบี้ยรับ,559500,รับดอกเบี้ย,"The input 'ดอกเบี้ยรับ' matches the item 'รับดอกเบี้ย' in the taxonomy list. Considering the input metadata 'fs_category' is 'กระแสเงินสดจากกิจกรรมดำเนินงาน', the closest match in the taxonomy list is 'กิจกรรมดำเนินงาน'.",งบกระแสเงินสด สำหรับรอบระยะเวลาหกเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,กระแสเงินสดจากกิจกรรมดำเนินงาน,"[86615290, 71487972, 1327226, 244312]"
140,เงินปันผลรับ,559700,รับเงินปันผล,"The INPUT ""เงินปันผลรับ"" matches the meaning_of_taxonomy ""บางครั้งใช้ขื่อว่า เงินปันผลรับ เงินสดรับเงินปันผล"" and fs_category from INPUT METADATA matches the Taxonomy list. Therefore, the selected SET Code is 559700 and Item in Taxonomy is รับเงินปันผล",งบกระแสเงินสด สำหรับรอบระยะเวลาหกเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,กระแสเงินสดจากกิจกรรมดำเนินงาน,"[315671474, 337235625, 676788561, 594282336]"
141,รายได้อื่น,550019,รายได้อื่น,"The query matches the item_in_taxonomy ""รายได้อื่น"" in the taxonomy list.  The fs_category is กิจกรรมดำเนินงาน which is related to the input metadata fs_category กระแสเงินสดจากกิจกรรมดำเนินงาน.",งบกระแสเงินสด สำหรับรอบระยะเวลาหกเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,กระแสเงินสดจากกิจกรรมดำเนินงาน,"[54939932, 41173361, 0, 0]"
142,ค่าใช้จ่ายในการดำเนินงาน,550028,ค่าใช้จ่ายในการดำเนินงาน,The input item name is ค่าใช้จ่ายในการดำเนินงาน and fs_category is กระแสเงินสดจากกิจกรรมดำเนินงาน.  The Taxonomy list item with item_in_taxonomy = ค่าใช้จ่ายในการดำเนินงาน and fs_category = กิจกรรมดำเนินงาน matches the input.,งบกระแสเงินสด สำหรับรอบระยะเวลาหกเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,กระแสเงินสดจากกิจกรรมดำเนินงาน,"[-1379721399, -1231010838, -38854572, -35860718]"
143,ภาษีเงินได้,559900,**(จ่าย) คืนภาษีเงินได้**,"The query \""ภาษีเงินได้\"" which translates to Income Tax matches the closest with item in taxonomy \""(จ่าย) คืนภาษีเงินได้\"" which translates to Income Tax (Paid) Received.  The financial statement type is งบกระแสเงินสด which means statement of cash flows, so financial_statement_type is CF. And fs_category is กระแสเงินสดจากกิจกรรมดำเนินงาน, so fs_category is กิจกรรมดำเนินงาน. ",งบกระแสเงินสด สำหรับรอบระยะเวลาหกเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,กระแสเงินสดจากกิจกรรมดำเนินงาน,"[-64657974, -137779436, -199474, -2443]"
144,เงินรับเกี่ยวกับสินทรัพย์ทางการเงิน,550030,เงินสดรับจากสินทรัพย์ทางการเงิน,"The query mentions ""เงินรับเกี่ยวกับสินทรัพย์ทางการเงิน"", which closely matches the item ""เงินสดรับจากสินทรัพย์ทางการเงิน"" in the taxonomy.  The taxonomy's meaning ""บางครั้งใช้ขื่อว่า เงินรับเกี่ยวกับสินทรัพย์ทางการเงิน"" confirms its relevance to the query.",งบกระแสเงินสด สำหรับรอบระยะเวลาหกเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,กระแสเงินสดจากกิจกรรมดำเนินงาน,"[2632517285, 3830658790, 0, 0]"
145,เงินจ่ายเกี่ยวกับสินทรัพย์ทางการเงิน,550040,เงินสดจ่ายจากสินทรัพย์ทางการเงิน,"From the INPUT: 'เงินจ่ายเกี่ยวกับสินทรัพย์ทางการเงิน' and INPUT METADATA: financial_statement_type is งบกระแสเงินสด สำหรับรอบระยะเวลาหกเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567, fs_category is กระแสเงินสดจากกิจกรรมดำเนินงาน, the most relevant item in the Taxonomy list is where set_code  is '550040'.",งบกระแสเงินสด สำหรับรอบระยะเวลาหกเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,กระแสเงินสดจากกิจกรรมดำเนินงาน,"[-3571791354, -5705052892, 0, 0]"
146,อื่น ๆ,555000,รายการปรับปรุงอื่น ๆ,"The INPUT is อื่น ๆ and financial_statement_type is งบกระแสเงินสด สำหรับรอบระยะเวลาหกเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567, fs_category is กระแสเงินสดจากกิจกรรมดำเนินงาน.  The most relevant item from the Taxonomy list is therefore {'mandatory_mapping': '', 'indent': '0', 'data_type': 'N', 'meaning_of_taxonomy': 'บางครั้งใช้ขื่อว่า อื่นๆ กำไร หรือ ขาดทุน จากการดำเนินงาน นอกเหนือจากรายการอื่นๆในกระแสเงินสดจากการดำเนินงานที่ระบุแล้ว', 'symbol': '123', 'set_code': '555000', 'item_in_taxonomy': 'รายการปรับปรุงอื่น ๆ', 'financial_statement_type': 'CF', 'fs_category': 'กิจกรรมดำเนินงาน', 'item_in_taxonomy_en': 'Other Reconciliation Items', 'form_no': 'F4'}",งบกระแสเงินสด สำหรับรอบระยะเวลาหกเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,กระแสเงินสดจากกิจกรรมดำเนินงาน,"[23433672, 69951832, 38741341, 247259]"
147,เงินสดสุทธิได้มา(ใช้ไป)จากกิจกรรมดำเนินงาน,559999,เงินสดสุทธิได้มาจาก (ใช้ไปใน) กิจกรรมดำเนินงาน,"The query \""เงินสดสุทธิได้มา(ใช้ไป)จากกิจกรรมดำเนินงาน\"" is an exact match for the item \""เงินสดสุทธิได้มาจาก (ใช้ไปใน) กิจกรรมดำเนินงาน\"" in the provided taxonomy list. The fs_category property \""กิจกรรมดำเนินงาน\"" also aligns with the input metadata \""กระแสเงินสดจากกิจกรรมดำเนินงาน\"".",งบกระแสเงินสด สำหรับรอบระยะเวลาหกเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,กระแสเงินสดจากกิจกรรมดำเนินงาน,"[-69768533, -583771796, 684112726, 558910746]"
148,เงินสดรับจากการขายที่ดิน อาคารและอุปกรณ์,521610,เงินสดรับจากการขายสินทรัพย์ถาวร ที่ดิน อาคาร และอุปกรณ์,"The input query 'เงินสดรับจากการขายที่ดิน อาคารและอุปกรณ์' is related to proceeds from disposal of fixed assets, specifically property, plant, and equipment. 

The provided taxonomy list contains an item 'เงินสดรับจากการขายสินทรัพย์ถาวร ที่ดิน อาคาร และอุปกรณ์' with set code '521610' which perfectly matches the input query. This item falls under the 'กิจกรรมลงทุน' fs_category, aligning with the input metadata 'กระแสเงินสดจากกิจกรรมลงทุน'.",งบกระแสเงินสด สำหรับรอบระยะเวลาหกเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,กระแสเงินสดจากกิจกรรมลงทุน,"[322430, 573662, 0, 0]"
149,เงินสดได้มาจากกิจกรรมลงทุน,529999,เงินสดสุทธิได้มาจาก (ใช้ไปใน) กิจกรรมลงทุน,"The input mentions ""เงินสดได้มาจากกิจกรรมลงทุน"" and the input metadata specifies the financial statement type as ""งบกระแสเงินสด"" and fs_category as ""กระแสเงินสดจากกิจกรรมลงทุน"". Therefore, the closest matching item in the taxonomy list is ""เงินสดสุทธิได้มาจาก (ใช้ไปใน) กิจกรรมลงทุน"" with SET Code 529999, which falls under the ""กิจกรรมลงทุน"" fs_category in the context of a cash flow statement.",งบกระแสเงินสด สำหรับรอบระยะเวลาหกเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,กระแสเงินสดจากกิจกรรมลงทุน,"[322430, 573662, 0, 0]"
150,เงินสดจ่ายเพื่อซื้อที่ดิน อาคารและอุปกรณ์,521710,เงินสดจ่ายจากการซื้อสินทรัพย์ถาวร ที่ดิน อาคาร และอุปกรณ์,"The input query 'เงินสดจ่ายเพื่อซื้อที่ดิน อาคารและอุปกรณ์' explicitly mentions the purchase of land, buildings, and equipment, aligning with the item 'เงินสดจ่ายจากการซื้อสินทรัพย์ถาวร ที่ดิน อาคาร และอุปกรณ์' in the taxonomy. Additionally, the input metadata specifies 'กระแสเงินสดจากกิจกรรมลงทุน' as 'fs_category', which matches the 'fs_category' of the selected taxonomy item.",งบกระแสเงินสด สำหรับรอบระยะเวลาหกเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,กระแสเงินสดจากกิจกรรมลงทุน,"[-25896044, -66068258, 0, 0]"
151,เงินสดจ่ายเพื่อซื้อสินทรัพย์ไม่มีตัวตน,521720,เงินสดจ่ายจากการซื้อสินทรัพย์ถาวร สินทรัพย์ไม่มีตัวตน,"The input mentions ""เงินสดจ่าย"" and ""สินทรัพย์ไม่มีตัวตน"" which directly corresponds to the item ""เงินสดจ่ายจากการซื้อสินทรัพย์ถาวร สินทรัพย์ไม่มีตัวตน"" in the provided taxonomy list. This item also aligns with the fs_category 'กิจกรรมลงทุน' from the input metadata.",งบกระแสเงินสด สำหรับรอบระยะเวลาหกเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,กระแสเงินสดจากกิจกรรมลงทุน,"[-31717635, -8356405, 0, 0]"
152,เงินสดใช้ไปจากกิจกรรมลงทุน,529999,เงินสดสุทธิได้มาจาก (ใช้ไปใน) กิจกรรมลงทุน,"The input query 'เงินสดใช้ไปจากกิจกรรมลงทุน' suggests a negative cash flow related to investing activities. The input metadata also specifies 'fs_category' as 'กระแสเงินสดจากกิจกรรมลงทุน'.  Therefore, the closest matching item in the taxonomy is 'เงินสดสุทธิได้มาจาก (ใช้ไปใน) กิจกรรมลงทุน' with SET Code '529999', which represents the net cash flow from investing activities and can accommodate both positive and negative values.",งบกระแสเงินสด สำหรับรอบระยะเวลาหกเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,กระแสเงินสดจากกิจกรรมลงทุน,"[-57613679, -74424663, 0, 0]"
153,เงินสดสุทธิใช้ไปจากกิจกรรมลงทุน,529999,เงินสดสุทธิได้มาจาก (ใช้ไปใน) กิจกรรมลงทุน,The input query 'เงินสดสุทธิใช้ไปจากกิจกรรมลงทุน'  matches the meaning of 'เงินสดสุทธิได้มาจาก (ใช้ไปใน) กิจกรรมลงทุน' from the Taxonomy list.  Both the input query and the selected item in the Taxonomy list belong to the same fs_category 'กิจกรรมลงทุน' and financial_statement_type 'CF'.,งบกระแสเงินสด สำหรับรอบระยะเวลาหกเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,กระแสเงินสดจากกิจกรรมลงทุน,"[-57291249, -73851001, 0, 0]"
154,เงินสดจ่ายเงินยืมบริษัทที่เกี่ยวข้องกัน,null,null,There is no item in the taxonomy list related to the query  'เงินสดจ่ายเงินยืมบริษัทที่เกี่ยวข้องกัน' with fs_category as 'กระแสเงินสดจากกิจกรรมจัดหาเงิน',งบกระแสเงินสด สำหรับรอบระยะเวลาหกเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,กระแสเงินสดจากกิจกรรมจัดหาเงิน,"[0, 0, 0, -11500000]"
155,เงินสดรับจากเงินกู้ยืมจากสถาบันการเงิน,550032,เงินสดรับจากเงินกู้ยืม,"The input mentions เงินสดรับจากเงินกู้ยืม which implies cash inflow from borrowing. Although no exact match in the taxonomy list, the closest item is เงินสดรับจากเงินกู้ยืม,  and the input's fs_category is กระแสเงินสดจากกิจกรรมจัดหาเงิน, indicating financing activities. Therefore, I choose code 550032, เงินสดรับจากเงินกู้ยืม.",งบกระแสเงินสด สำหรับรอบระยะเวลาหกเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,กระแสเงินสดจากกิจกรรมจัดหาเงิน,"[0, 300000000, 0, 300000000]"
156,เงินสดจ่ายคืนเงินกู้ยืมจากสถาบันการเงิน,530500,เงินสดจ่ายชำระหนี้สินตามสัญญาเช่า,"The most relevant item from the provided taxonomy list is 'เงินสดจ่ายชำระหนี้สินตามสัญญาเช่า' (Repayments On Lease Liabilities) because the input mentions 'เงินสดจ่ายคืน' (cash repayment) related to financing activities, and this item aligns with the fs_category 'กิจกรรมจัดหาเงิน' (financing activities).",งบกระแสเงินสด สำหรับรอบระยะเวลาหกเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,กระแสเงินสดจากกิจกรรมจัดหาเงิน,"[0, -240000000, 0, -240000000]"
157,เงินสดรับจากเงินกู้ยืมจากกิจการที่เกี่ยวข้องกัน,531100,เงินสดรับจากการกู้ยืม,"The most relevant fs_category is 'กิจกรรมจัดหาเงิน' based on the provided context. The closest matching item in the taxonomy list is 'เงินสดรับจากการกู้ยืม' as it directly relates to borrowing, which aligns with the input query's meaning.",งบกระแสเงินสด สำหรับรอบระยะเวลาหกเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,กระแสเงินสดจากกิจกรรมจัดหาเงิน,"[0, 385000000, 0, 385000000]"
158,เงินสดจ่ายคืนเงินกู้ยืมจากกิจการที่เกี่ยวข้องกัน,531800,เงินสดจ่ายจากการเปลี่ยนแปลงส่วนได้เสียในความเป็นเจ้าของในบริษัทย่อย,"The input keyword ""เงินสดจ่ายคืนเงินกู้ยืม"" suggests this is related to loan repayment. The input keyword ""กิจการที่เกี่ยวข้องกัน"" suggests this is about changes in ownership. Although no perfect match in the taxonomy list, the closest item is ""เงินสดจ่ายจากการเปลี่ยนแปลงส่วนได้เสียในความเป็นเจ้าของในบริษัทย่อย"" under fs_category กิจกรรมจัดหาเงิน.",งบกระแสเงินสด สำหรับรอบระยะเวลาหกเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,กระแสเงินสดจากกิจกรรมจัดหาเงิน,"[0, -532000000, 0, -532000000]"
159,ต้นทุนทางการเงิน,539600,จ่ายดอกเบี้ย,"The input ""ต้นทุนทางการเงิน"" matches the meaning in Taxonomy list item ""จ่ายดอกเบี้ย"" where financial_statement_type is งบกระแสเงินสด and fs_category is กิจกรรมจัดหาเงิน. ",งบกระแสเงินสด สำหรับรอบระยะเวลาหกเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,กระแสเงินสดจากกิจกรรมจัดหาเงิน,"[-17341370, -9545160, -17341370, -9545159]"
160,จ่ายชำระหนี้ตามสัญญาเช่า,530500,เงินสดจ่ายชำระหนี้สินตามสัญญาเช่า,"The input mentions จ่ายชำระหนี้ตามสัญญาเช่า, which closely matches with เงินสดจ่ายชำระหนี้สินตามสัญญาเช่า in the provided taxonomy list.  Also, the fs_category กระแสเงินสดจากกิจกรรมจัดหาเงิน from the input metadata aligns with the fs_category กิจกรรมจัดหาเงิน from the context.",งบกระแสเงินสด สำหรับรอบระยะเวลาหกเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,กระแสเงินสดจากกิจกรรมจัดหาเงิน,"[-25257458, -24058391, -585076, -159216]"
161,จ่ายเงินปันผล,539800,จ่ายเงินปันผล,"The input query and financial statement type match multiple items in the taxonomy list.  Following the instructions, the fs_category property should be related to กระแสเงินสดจากกิจกรรมจัดหาเงิน. Therefore, the correct SET Code is 539800 and Item in Taxonomy is จ่ายเงินปันผล.",งบกระแสเงินสด สำหรับรอบระยะเวลาหกเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,กระแสเงินสดจากกิจกรรมจัดหาเงิน,"[-669391920, -458291941, -653721239, -445709277]"
162,เงินสดสุทธิใช้ไปจากกิจกรรมจัดหาเงิน,539999,เงินสดสุทธิได้มาจาก (ใช้ไปใน) กิจกรรมจัดหาเงิน,"The query mentions 'เงินสดสุทธิใช้ไปจากกิจกรรมจัดหาเงิน' and the input metadata specifies 'fs_category' as 'กระแสเงินสดจากกิจกรรมจัดหาเงิน'. Therefore, the most relevant item from the taxonomy list is where 'item_in_taxonomy' is 'เงินสดสุทธิได้มาจาก (ใช้ไปใน) กิจกรรมจัดหาเงิน'. ",งบกระแสเงินสด สำหรับรอบระยะเวลาหกเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,กระแสเงินสดจากกิจกรรมจัดหาเงิน,"[-711990748, -578895492, -671647685, -553913652]"
163,เงินสดและรายการเทียบเท่าเงินสดเพิ่มขึ้น(ลดลง)สุทธิ,509999,เงินสดและรายการเทียบเท่าเงินสด เพิ่มขึ้น (ลดลง) สุทธิ,"The query matches the item_in_taxonomy ""เงินสดและรายการเทียบเท่าเงินสด เพิ่มขึ้น (ลดลง) สุทธิ"" in the taxonomy list, and the fs_category ""เงินสดและรายการเทียบเท่า"" is also a match. Therefore, the set_code is 509999.",งบกระแสเงินสด สำหรับรอบระยะเวลาหกเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,เงินสดและรายการเทียบเท่า,"[-839050530, -1236518289, 12465041, 4997094]"
164,เงินสดและรายการเทียบเท่าเงินสดต้นรอบระยะเวลา,599998,เงินสดและรายการเทียบเท่าเงินสด ต้นงวด,The query mentions 'เงินสดและรายการเทียบเท่าเงินสด' and 'ต้นรอบระยะเวลา' which closely match the item 'เงินสดและรายการเทียบเท่าเงินสด ต้นงวด' in the taxonomy. The financial statement type is 'CF' (Cash Flow) as specified in the input metadata.,งบกระแสเงินสด สำหรับรอบระยะเวลาหกเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,เงินสดและรายการเทียบเท่า,"[2607629149, 3110863748, 291171065, 71302688]"
165,เงินสดและรายการเทียบเท่าเงินสดสิ้นรอบระยะเวลา,599999,เงินสดและรายการเทียบเท่าเงินสด สิ้นงวด,"The query mentions 'เงินสดและรายการเทียบเท่าเงินสดสิ้นรอบระยะเวลา' which implies the ending balance of cash and cash equivalents. And after comparing to the Taxonomy list, this statement is in the scope of fs_category 'เงินสดและรายการเทียบเท่า' and the best match item is 'เงินสดและรายการเทียบเท่าเงินสด สิ้นงวด'.",งบกระแสเงินสด สำหรับรอบระยะเวลาหกเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,เงินสดและรายการเทียบเท่า,"[1768578619, 1874345459, 303636106, 76299782]"
166,ซื้อที่ดิน อาคาร และอุปกรณ์โดยยังไม่ได้ชำระเงิน,521710,เงินสดจ่ายจากการซื้อสินทรัพย์ถาวร ที่ดิน อาคาร และอุปกรณ์,"The INPUT METADATA states that financial_statement_type is งบกระแสเงินสด and fs_category is รายการที่ไม่ใช่เงินสดที่มีสาระสำคัญประกอบด้วย:. Although no item in the Taxonomy list has a matching fs_category, the item 'เงินสดจ่ายจากการซื้อสินทรัพย์ถาวร ที่ดิน อาคาร และอุปกรณ์' closely corresponds to the input query. Therefore, this item is chosen.",งบกระแสเงินสด สำหรับรอบระยะเวลาหกเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,รายการที่ไม่ใช่เงินสดที่มีสาระสำคัญประกอบด้วย:,"[5897040, 1812232, 0, 0]"
