,query,set_code,item_in_taxonomy,reasoning,table_name,category,number_values
157,หนี้สินหมุนเวียนอื่น,518300,หนี้สินดำเนินงานอื่น เพิ่มขึ้น (ลดลง),The most relevant item from the taxonomy list is  'หนี้สินดำเนินงานอื่น เพิ่มขึ้น (ลดลง)' because it closely matches the input 'หนี้สินหมุนเวียนอื่น' and the fs_category is 'กิจกรรมดำเนินงาน' which is related to the input metadata 'กระแสเงินสดจากกิจกรรมดำเนินงาน'.,งบกระแสเงินสด,กระแสเงินสดจากกิจกรรมดำเนินงาน,"[827, 5714, -2152, 7111]"
158,หนี้สินไม่หมุนเวียนอื่น,518000,ประมาณการหนี้สิน เพิ่มขึ้น (ลดลง),"The closest match from the taxonomy list to the input 'หนี้สินไม่หมุนเวียนอื่น' is 'ประมาณการหนี้สิน เพิ่มขึ้น (ลดลง)' with SET Code '518000'. Although the input refers to non-current liabilities, the provided context lacks specific details about non-current liabilities other than provisions. Therefore, based on the available options, 'ประมาณการหนี้สิน เพิ่มขึ้น (ลดลง)' is the most appropriate match.",งบกระแสเงินสด,กระแสเงินสดจากกิจกรรมดำเนินงาน,"[-330, -558, 0, 0]"
159,เงินสดรับจากการดำเนินงาน,519998,เงินสดรับ (จ่าย) จากการดำเนินงาน,"The input specifies the fs_category as 'กระแสเงินสดจากกิจกรรมดำเนินงาน' and financial_statement_type as 'งบกระแสเงินสด'. The closest matching item in the taxonomy list is 'เงินสดรับ (จ่าย) จากการดำเนินงาน' with SET Code '519998', which falls under the 'กิจกรรมดำเนินงาน' fs_category and 'CF' financial_statement_type.",งบกระแสเงินสด,กระแสเงินสดจากกิจกรรมดำเนินงาน,"[-244494, 254743, -231026, 255951]"
160,จ่ายภาษีเงินได้,514900,ภาษีเงินได้,"The input ""จ่ายภาษีเงินได้"" matches the meaning of taxonomy in the list: 'บางครั้งใช้ขื่อว่า จ่ายภาษีเงินได้ เงินสดจ่ายภาษีเงินได้, เงินสดคืนภาษีเงินได้' and 'บางครั้งใช้ขื่อว่า ค่าใช้จ่ายภาษีเงินได้ ' which corresponds to the item ""(จ่าย) คืนภาษีเงินได้"" and ""ภาษีเงินได้"" respectively. however, only  ""ภาษีเงินได้"" has the fs_category as กิจกรรมดำเนินงาน. Therefore, the most relevant SET Code and Item in Taxonomy are 514900 and ภาษีเงินได้.",งบกระแสเงินสด,กระแสเงินสดจากกิจกรรมดำเนินงาน,"[-15898, -22638, -15869, -22610]"
161,เงินสดสุทธิ(ใช้ไปใน) ได้มาจากกิจกรรมดำเนินงาน,519999,เงินสดสุทธิได้มาจาก (ใช้ไปใน) กิจกรรมดำเนินงาน,The INPUT's financial_statement_type and fs_category match the Taxonomy list item with item_in_taxonomy 'เงินสดสุทธิได้มาจาก (ใช้ไปใน) กิจกรรมดำเนินงาน'.,งบกระแสเงินสด,กระแสเงินสดจากกิจกรรมดำเนินงาน,"[-260392, 232105, -246895, 233341]"
162,เงินจ่ายล่วงหน้าค่าซื้อสินทรัพย์ถาวรและสินทรัพย์ไม่มีตัวตน,521720,เงินสดจ่ายจากการซื้อสินทรัพย์ถาวร สินทรัพย์ไม่มีตัวตน,"The input mentions an advance payment for fixed assets and intangible assets, which corresponds to the item 'เงินสดจ่ายจากการซื้อสินทรัพย์ถาวร สินทรัพย์ไม่มีตัวตน' (Payment For Purchase Of Fixed Assets Intangible Assets) in the taxonomy. The financial statement type is 'CF' (Cash Flow) and the fs_category is 'กิจกรรมลงทุน' (Investing Activities), which also aligns with the input.",งบกระแสเงินสด,กระแสเงินสดจากกิจกรรมลงทุน,"[-15593, -15631, -15593, -15572]"
163,เงินสดจ่ายเพื่อซื้อสินทรัพย์ถาวรและสินทรัพย์ไม่มีตัวตน,521720,เงินสดจ่ายจากการซื้อสินทรัพย์ถาวร สินทรัพย์ไม่มีตัวตน,The input name 'เงินสดจ่ายเพื่อซื้อสินทรัพย์ถาวรและสินทรัพย์ไม่มีตัวตน' matches the closest meaning with item 'เงินสดจ่ายจากการซื้อสินทรัพย์ถาวร สินทรัพย์ไม่มีตัวตน' in the provided taxonomy list.  The fs_category is also related to 'กระแสเงินสดจากกิจกรรมลงทุน'.,งบกระแสเงินสด,กระแสเงินสดจากกิจกรรมลงทุน,"[-82100, -44698, -76064, -41576]"
164,เงินสดจ่ายเพื่อซื้อทรัพย์สินสิทธิการใช้,521740,เงินสดจ่ายจากการซื้อสินทรัพย์ถาวร สินทรัพย์สิทธิการใช้,"The input query ""เงินสดจ่ายเพื่อซื้อทรัพย์สินสิทธิการใช้"" closely matches the item ""เงินสดจ่ายจากการซื้อสินทรัพย์ถาวร สินทรัพย์สิทธิการใช้"" in the taxonomy list. Both refer to cash outflows related to acquiring right-of-use assets. Thus, the SET code 521740 is selected.",งบกระแสเงินสด,กระแสเงินสดจากกิจกรรมลงทุน,"[0, -3601, 0, -3601]"
165,เงินสดรับจากการจำหน่ายสินทรัพย์ถาวร,521600,เงินสดรับจากการขายสินทรัพย์ถาวร,"The input query 'เงินสดรับจากการจำหน่ายสินทรัพย์ถาวร' closely matches the item 'เงินสดรับจากการขายสินทรัพย์ถาวร' in the taxonomy list.  Both terms refer to cash inflow from the disposal of fixed assets. Thus, the SET code '521600' is chosen.",งบกระแสเงินสด,กระแสเงินสดจากกิจกรรมลงทุน,"[9523, 10138, 9486, 10138]"
166,เงินสดจ่ายเพื่อซื้อหุ้นทุนบริษัทย่อย,521200,เงินสดจ่ายซื้อเงินลงทุนในบริษัทย่อย บริษัทร่วม และการร่วมค้า,"The input mentions ""เงินสดจ่ายเพื่อซื้อหุ้นทุนบริษัทย่อย"" and the input metadata specifies financial_statement_type as ""งบกระแสเงินสด"" and fs_category as ""กระแสเงินสดจากกิจกรรมลงทุน"". Thus, the most relevant item in the taxonomy is ""เงินสดจ่ายซื้อเงินลงทุนในบริษัทย่อย บริษัทร่วม และการร่วมค้า"" with SET Code 521200, as it closely aligns with the input query and specified categories.",งบกระแสเงินสด,กระแสเงินสดจากกิจกรรมลงทุน,"[-84670, 0, -84670, 0]"
167,เงินสดจ่ายเพื่อซื้อสินทรัพย์ทางการเงินอื่น,520300,เงินสดจ่ายซื้อเงินลงทุน,"The input query ""เงินสดจ่ายเพื่อซื้อสินทรัพย์ทางการเงินอื่น"" closely resembles the item ""เงินสดจ่ายซื้อเงินลงทุน"" in the taxonomy list. Considering the fs_category  ""กระแสเงินสดจากกิจกรรมลงทุน"",  this selection aligns with the criteria.",งบกระแสเงินสด,กระแสเงินสดจากกิจกรรมลงทุน,"[-160000, 0, -160000, 0]"
168,เงินสดรับจากการขายสินทรัพย์ทางการเงินอื่น,522200,เงินสดรับจากการขายสินทรัพย์ภายใต้สัญญาสัมปทานและสิทธิอื่น ๆ,"The most relevant item from the provided taxonomy list is 'เงินสดรับจากการขายสินทรัพย์ภายใต้สัญญาสัมปทานและสิทธิอื่น ๆ' because it broadly captures the essence of selling assets, even though it doesn't perfectly match 'สินทรัพย์ทางการเงินอื่น'.",งบกระแสเงินสด,กระแสเงินสดจากกิจกรรมลงทุน,"[240000, 0, 240000, 0]"
169,เงินสดจ่ายเงินให้กู้ยืมระยะสั้นแก่บริษัทย่อย,521411,เงินสดจ่ายจากเงินให้กู้ยืมระยะสั้น เงินสดจ่ายจากเงินให้กู้ยืมระยะสั้น - บุคคลหรือกิจการที่เกี่ยวข้องกัน,The input name states that this is a short-term loan to a subsidiary. The closest match in the provided taxonomy list is 'เงินสดจ่ายจากเงินให้กู้ยืมระยะสั้น เงินสดจ่ายจากเงินให้กู้ยืมระยะสั้น - บุคคลหรือกิจการที่เกี่ยวข้องกัน' with the meaning 'บางครั้งใช้ขื่อว่า เงินสดจ่ายเงินให้กู้ยืมระยะสั้นแก่บริษัทย่อย'.,งบกระแสเงินสด,กระแสเงินสดจากกิจกรรมลงทุน,"[0, 0, -20000, -30000]"
170,เงินสดจ่ายเงินให้กู้ยืมระยะยาวแก่บริษัทร่วม,521421,เงินสดจ่ายจากเงินให้กู้ยืมระยะยาว เงินสดจ่ายจากเงินให้กู้ยืมระยะยาว - บุคคลหรือกิจการที่เกี่ยวข้องกัน,"The input mentions  'เงินสดจ่ายเงินให้กู้ยืมระยะยาว' which implies Long-Term Loan Receivables Made. The phrase 'บริษัทร่วม' suggests a related party transaction. Therefore, the closest match in the taxonomy list is 'เงินสดจ่ายจากเงินให้กู้ยืมระยะยาว เงินสดจ่ายจากเงินให้กู้ยืมระยะยาว - บุคคลหรือกิจการที่เกี่ยวข้องกัน' with SET Code '521421'.",งบกระแสเงินสด,กระแสเงินสดจากกิจกรรมลงทุน,"[0, -7100, 0, -7100]"
171,รับดอกเบี้ย,529500,รับดอกเบี้ย,"The input line item matches item_in_taxonomy: รับดอกเบี้ย and the fs_category is กระแสเงินสดจากกิจกรรมลงทุน as specified in the metadata. Therefore, the SET Code should be 529500.",งบกระแสเงินสด,กระแสเงินสดจากกิจกรรมลงทุน,"[742, 530, 4632, 2030]"
172,เงินสดสุทธิใช้ไปในกิจกรรมลงทุน,529999,เงินสดสุทธิได้มาจาก (ใช้ไปใน) กิจกรรมลงทุน,"The input query 'เงินสดสุทธิใช้ไปในกิจกรรมลงทุน' implies the overall net cash flow from investing activities. The input metadata specifies financial_statement_type as 'งบกระแสเงินสด' and fs_category as 'กระแสเงินสดจากกิจกรรมลงทุน', which aligns with the item 'เงินสดสุทธิได้มาจาก (ใช้ไปใน) กิจกรรมลงทุน' and its English counterpart 'Net Cash From (Used In) Investing Activities' in the taxonomy list. Therefore, the most appropriate match is the item with SET Code '529999'.",งบกระแสเงินสด,กระแสเงินสดจากกิจกรรมลงทุน,"[-92098, -60362, -102209, -85681]"
173,เงินสดจ่ายคืนเงินกู้ยืมระยะสั้นจากสถาบันการเงิน,530413,เงินสดจ่ายชำระเงินกู้ยืมระยะสั้น เงินสดจ่ายชำระเงินกู้ยืมระยะสั้น - สถาบันการเงิน,"The input keywords match the meaning of taxonomy in the Taxonomy list. Thus, the SET Code should be 530413 and the item in Taxonomy should be เงินสดจ่ายชำระเงินกู้ยืมระยะสั้น เงินสดจ่ายชำระเงินกู้ยืมระยะสั้น - สถาบันการเงิน. ",งบกระแสเงินสด,กระแสเงินสดจากกิจกรรมจัดหาเงิน,"[-274956, -286900, -274956, -286900]"
174,เงินสดรับจากเงินกู้ยืมระยะสั้นจากสถาบันการเงิน,530313,เงินสดรับจากเงินกู้ยืมระยะสั้น เงินสดรับจากเงินกู้ยืมระยะสั้น - สถาบันการเงิน,"The input mentions short-term loans from financial institutions, which aligns with the taxonomy item 'เงินสดรับจากเงินกู้ยืมระยะสั้น เงินสดรับจากเงินกู้ยืมระยะสั้น - สถาบันการเงิน' (Proceeds From Short-Term Borrowings Proceeds From Short-Term Borrowings - Financial Institutions).",งบกระแสเงินสด,กระแสเงินสดจากกิจกรรมจัดหาเงิน,"[934179, 176900, 934179, 176900]"
175,เงินสดจ่ายชำระเงินกู้ยืมระยะสั้น,530412,เงินสดจ่ายชำระเงินกู้ยืมระยะสั้น เงินสดจ่ายชำระเงินกู้ยืมระยะสั้น - บุคคลหรือกิจการอื่น,The input name best matched to  'เงินสดจ่ายชำระเงินกู้ยืมระยะสั้น เงินสดจ่ายชำระเงินกู้ยืมระยะสั้น - บุคคลหรือกิจการอื่น' in the provided taxonomy list.  The financial_statement_type is 'CF' and fs_category is 'กิจกรรมจัดหาเงิน' which is related to the input metadata 'งบกระแสเงินสด' and 'กระแสเงินสดจากกิจกรรมจัดหาเงิน' respectively.,งบกระแสเงินสด,กระแสเงินสดจากกิจกรรมจัดหาเงิน,"[-2211, -2135, 0, 0]"
176,เงินสดจ่ายคืนเงินกู้ยืมระยะยาวจากสถาบันการเงิน,530423,เงินสดจ่ายชำระเงินกู้ยืมระยะยาว เงินสดจ่ายชำระเงินกู้ยืมระยะยาว - สถาบันการเงิน,"The input mentions ""เงินสดจ่าย"" and ""เงินกู้ยืมระยะยาวจากสถาบันการเงิน"" which match the item ""เงินสดจ่ายชำระเงินกู้ยืมระยะยาว เงินสดจ่ายชำระเงินกู้ยืมระยะยาว - สถาบันการเงิน"" in the taxonomy. This item's fs_category is related to the input's fs_category, and the input's financial statement type is งบกระแสเงินสด, which corresponds to ""CF"".",งบกระแสเงินสด,กระแสเงินสดจากกิจกรรมจัดหาเงิน,"[-119384, -17400, -119384, -17400]"
177,เงินสดจ่ายชำระหนี้สินตามสัญญาเช่า,530500,เงินสดจ่ายชำระหนี้สินตามสัญญาเช่า,"The query matches exactly with 'เงินสดจ่ายชำระหนี้สินตามสัญญาเช่า' in the taxonomy list, and the fs_category in the taxonomy list matches with the context 'กระแสเงินสดจากกิจกรรมจัดหาเงิน'.",งบกระแสเงินสด,กระแสเงินสดจากกิจกรรมจัดหาเงิน,"[-15515, -13366, -12179, -10235]"
178,เงินปันผลจ่าย,539800,จ่ายเงินปันผล,"The input 'เงินปันผลจ่าย' matches the item 'จ่ายเงินปันผล' in the taxonomy list.  The input metadata specifies 'fs_category' as กระแสเงินสดจากกิจกรรมจัดหาเงิน, and there is a matching 'fs_category' in the taxonomy list. Therefore, the correct SET Code is 539800.",งบกระแสเงินสด,กระแสเงินสดจากกิจกรรมจัดหาเงิน,"[-206920, -165599, -206920, -165599]"
179,จ่ายดอกเบี้ย,539600,จ่ายดอกเบี้ย,The input financial statement type is งบกระแสเงินสด and fs_category is กระแสเงินสดจากกิจกรรมจัดหาเงิน.  The Taxonomy list item with item_in_taxonomy  'จ่ายดอกเบี้ย' and financial_statement_type 'CF' and fs_category related to 'กิจกรรมจัดหาเงิน' has SET Code '539600'.,งบกระแสเงินสด,กระแสเงินสดจากกิจกรรมจัดหาเงิน,"[-7977, -5634, -7176, -5164]"
180,เงินสดสุทธิ (ใช้ไปใน) ได้มาจากกิจกรรมจัดหาเงิน,539999,เงินสดสุทธิได้มาจาก (ใช้ไปใน) กิจกรรมจัดหาเงิน,The input name 'เงินสดสุทธิ (ใช้ไปใน) ได้มาจากกิจกรรมจัดหาเงิน'  matches the taxonomy item 'เงินสดสุทธิได้มาจาก (ใช้ไปใน) กิจกรรมจัดหาเงิน' and the fs_category 'กิจกรรมจัดหาเงิน' is aligned with the input metadata 'กระแสเงินสดจากกิจกรรมจัดหาเงิน'.,งบกระแสเงินสด,กระแสเงินสดจากกิจกรรมจัดหาเงิน,"[307216, -314134, 307216, -314134]"
181,ผลกระทบจากการเปลี่ยนแปลงอัตราแลกเปลี่ยน,540100,ผลกระทบจากอัตราแลกเปลี่ยนในเงินสดและรายการเทียบเท่าเงินสด,"The input mentions ""ผลกระทบจากการเปลี่ยนแปลงอัตราแลกเปลี่ยน"" and the input metadata specifies  ""fs_category""  as ""เงินสดและรายการเทียบเท่า"" which is related to the taxonomy item ""ผลกระทบจากอัตราแลกเปลี่ยนในเงินสดและรายการเทียบเท่าเงินสด"" with set code ""540100"".",งบกระแสเงินสด,เงินสดและรายการเทียบเท่า,"[-2681, -967, 0, 0]"
182,เงินสดและรายการเทียบเท่าเงินสดลดลงสุทธิ,509999,เงินสดและรายการเทียบเท่าเงินสด เพิ่มขึ้น (ลดลง) สุทธิ,"The input mentions the decrease in cash and cash equivalents, which corresponds to the item 'เงินสดและรายการเทียบเท่าเงินสด เพิ่มขึ้น (ลดลง) สุทธิ' in the taxonomy. We also confirmed the fs_category is matched with the input.",งบกระแสเงินสด,เงินสดและรายการเทียบเท่า,"[-47955, -143358, -35540, -160738]"
183,เงินสดและรายการเทียบเท่าเงินสด ณ วันที่ 1 มกราคม,599998,เงินสดและรายการเทียบเท่าเงินสด ต้นงวด,"The query mentions 'เงินสดและรายการเทียบเท่าเงินสด' and 'วันที่ 1 มกราคม' indicating the beginning balance of cash and cash equivalents. Thus, the most relevant item in the taxonomy is 'เงินสดและรายการเทียบเท่าเงินสด ต้นงวด'.",งบกระแสเงินสด,เงินสดและรายการเทียบเท่า,"[296764, 460590, 240212, 425451]"
184,เงินสดและรายการเทียบเท่าเงินสด ณ วันที่ 30 มิถุนายน,599999,เงินสดและรายการเทียบเท่าเงินสด สิ้นงวด,"The input query explicitly mentions ""เงินสดและรายการเทียบเท่าเงินสด"" and indicates an ending balance. The taxonomy item ""เงินสดและรายการเทียบเท่าเงินสด สิ้นงวด"" aligns with the input's meaning and context, making it the most appropriate match.",งบกระแสเงินสด,เงินสดและรายการเทียบเท่า,"[248809, 317232, 204672, 264713]"
185,หนี้สินค้างชำระจากการซื้อสินทรัพย์ถาวร และสินทรัพย์ไม่มีตัวตน,521720,เงินสดจ่ายจากการซื้อสินทรัพย์ถาวร สินทรัพย์ไม่มีตัวตน,The INPUT METADATA indicates the financial_statement_type is งบกระแสเงินสด and fs_category is รายการที่ไม่เป็นเงินสด.  The closest match in the Taxonomy list with the same financial_statement_type and a related fs_category is 'เงินสดจ่ายจากการซื้อสินทรัพย์ถาวร สินทรัพย์ไม่มีตัวตน' with set_code '521720'.,งบกระแสเงินสด,รายการที่ไม่เป็นเงินสด,"[17146, 8173, 15120, 7691]"
186,เงินปันผลค้างจ่าย,518900,ค่าใช้จ่ายค้างจ่าย เพิ่มขึ้น (ลดลง),"The INPUT's financial_statement_type is งบกระแสเงินสด, so financial_statement_type is CF. Since the INPUT METADATA's fs_category is รายการที่ไม่เป็นเงินสด,  use item_in_taxonomy instead of fs_category, the most relevant item_in_taxonomy is ค่าใช้จ่ายค้างจ่าย เพิ่มขึ้น (ลดลง).",งบกระแสเงินสด,รายการที่ไม่เป็นเงินสด,"[4080, 3861, 4080, 3861]"
187,การได้มาซึ่งสินทรัพย์สิทธิการใช้ภายใต้สัญญาเช่า,521740,เงินสดจ่ายจากการซื้อสินทรัพย์ถาวร สินทรัพย์สิทธิการใช้,"The input mentions an acquisition of right-of-use assets, which falls under the category of fixed assets and right-of-use assets in the taxonomy. Considering the input metadata specifies 'รายการที่ไม่เป็นเงินสด',  'เงินสดจ่ายจากการซื้อสินทรัพย์ถาวร สินทรัพย์สิทธิการใช้' is the most appropriate match.",งบกระแสเงินสด,รายการที่ไม่เป็นเงินสด,"[12183, 21503, 13520, 1792]"
188,(กำไร) ขาดทุนจากการขายและตัดจำหน่ายสินทรัพย์ถาวรและสินทรัพย์ไม่มีตัวตน,511500,((กำไร) ขาดทุนจากการขายและตัดจำหน่ายสินทรัพย์ถาวร,"The input query mentions both fixed assets and intangible assets, but there is no exact match in the taxonomy. However, the closest match is '(กำไร) ขาดทุนจากการขายและตัดจำหน่ายสินทรัพย์ถาวร' which refers to gains or losses from the sale and write-off of fixed assets. Therefore, we choose this item and its corresponding SET code.",งบกระแสเงินสด,กระแสเงินสดจากกิจกรรมดำเนินงาน,"[3948, -3318, -2047, -4365]"
189,กำไร ขาดทุนที่ยังไม่เกิดขึ้นจากการปรับมูลค่าของสินทรัพย์ทางการเงินหมุนเวียนอื่น,515000,รายการปรับปรุงอื่น ๆ,"The most relevant item from the provided taxonomy list is 'รายการปรับปรุงอื่น ๆ' (Other Reconciliation Items) with SET Code '515000'. This is because the input item's description suggests a gain/loss related to fair value adjustments of financial assets, which doesn't perfectly match any other specific item in the taxonomy. 'รายการปรับปรุงอื่น ๆ' serves as a catch-all for such items in the cash flow statement's operating activities section.",งบกระแสเงินสด,กระแสเงินสดจากกิจกรรมดำเนินงาน,"[3285, -597, 3285, -597]"
