form_no,set_code,dm_code,running_number,reference_no,indent,item_in_taxonomy,item_in_taxonomy_en,parent_code,parent_code_operation,formating,data_type,symbol,financial_statement_type,fs_category,description_th,description_en,opposite_code_short,mandatory_mapping,zone_code,warning_mapping_msg_th,warning_mapping_msg_en,meaning_of_taxonomy
F3,450600,471,200,194,0,กำไร (ขาดทุน) จากการประมาณการตามหลักคณิตศาสตร์ประกันภัยสำหรับโครงการผลประโยชน์พนักงาน,Remeasurement Of Employee Benefit Obligations,409998,1,,N,123,PL,กำไรขาดทุนเบ็ดเสร็จอื่น-ไม่จัดประเภทในภายหลัง,รวมถึง การเปลี่ยนแปลงใด ๆ ที่เกิดจากผลกระทบของเพดานของสินทรัพย์โครงการที่เกี่ยวข้อง,Include any effects of the related plan asset ceiling,,,,,,หมายถึง กำไรและขาดทุนจากการประมาณการตามหลักคณิตศาสตร์ประกันภัย ผลตอบแทนของสินทรัพย์โครงการ และการเปลี่ยนแปลงใด ๆ ต่อผลกระทบของเพดานของสินทรัพย์
F3,459800,472,201,195,0,องค์ประกอบอื่นของกำไรขาดทุนเบ็ดเสร็จอื่นที่จะไม่จัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง,Other Comprehensive Income That Will Not Be Subsequently Reclassified To Profit Or Loss,409998,1,,N,123,PL,กำไรขาดทุนเบ็ดเสร็จอื่น-ไม่จัดประเภทในภายหลัง,,,,,,,,หมายถึง กำไรขาดทุนเบ็ดเสร็จอื่น สำหรับรายการอื่น ๆ ที่อาจถูกจัดประเภทใหม่ไว้ในกำไรหรือขาดทุนในภายหลัง นอกเหนือจากเลขอ้างอิงที่ 189 ถึง 194
F3,459900,473,202,196,0,ภาษีเงินได้ของรายการที่จะไม่จัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง,Income Taxes Relating To Items That Will Not Be Subsequently Reclassified To Profit Or Loss,409998,1,,N,123,PL,กำไรขาดทุนเบ็ดเสร็จอื่น-ไม่จัดประเภทในภายหลัง,,,,,,,,หมายถึง ภาษีเงินได้ที่เกี่ยวกับแต่ละองค์ประกอบของกำไรขาดทุนเบ็ดเสร็จอื่น ที่จะไม่ถูกจัดประเภทใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง ในกรณีที่บริษัทเลือกแสดงองค์ประกอบของกำไรขาดทุนเบ็ดเสร็จอื่นด้วยยอดก่อนหักผลกระทบทางภาษีที่เกี่ยวข้อง และแสดงรายการภาษีที่เกี่ยวข้องเป็นรายการแยกต่างหาก
F3,409998,474,203,197,0,กำไร (ขาดทุน) เบ็ดเสร็จอื่น - สุทธิจากภาษี,Other Comprehensive Income (Expense) - Net Of Tax,409999,1,B,NV,123,PL,กำไรขาดทุนเบ็ดเสร็จอื่น,,,,,,,,"หมายถึง ผลรวมของกำไร (ขาดทุน) เบ็ดเสร็จอื่น ประกอบด้วยผลรวมรายการที่อาจถูกจัดประเภทใหม่ไว้ในกำไรหรือขาดทุนในภายหลัง และผลรวมรายการที่จะไม่ถูกจัดประเภทใหม่ไว้ในกำไรหรือขาดทุนในภายหลัง หลังหักภาษีเงินได้

กำไร (ขาดทุน) เบ็ดเสร็จอื่น – สุทธิจากภาษี เป็นรายการสุทธิของเลขอ้างอิงที่ 178 ถึง 196"
F3,409999,475,204,198,0,กำไร (ขาดทุน) เบ็ดเสร็จรวม สำหรับงวด,Total Comprehensive Income (Expense) For The Period,No,,BU,NV,123,PL,กำไรขาดทุนเบ็ดเสร็จอื่น,,,,Y,,,,กำไร (ขาดทุน) เบ็ดเสร็จรวม สำหรับงวด เป็นรายการสุทธิของเลขอ้างอิงที่ 174  และ 197
F3,460000,T14,205,199,0,การแบ่งปันกำไร (ขาดทุน) สุทธิ,Net Profit (Loss) Attributable To :,No,,B Fix,T,,PL,การแบ่งปันกำไรขาดทุน,,,,,,,,"หมายถึง การแบ่งปันกำไร (ขาดทุน) สำหรับงวดให้แก่ผู้ถือหุ้น ทั้งในส่วนที่เป็นของบริษัทใหญ่ และส่วนที่เป็นของส่วนได้เสียที่ไม่มีอำนาจควบคุม 

การแบ่งปันกำไร (ขาดทุน) สุทธิ ประกอบด้วยเลขอ้างอิงที่ 197 ถึง 198"
F3,460100,599,206,200,1,การแบ่งปันกำไร (ขาดทุน) สุทธิ : ผู้ถือหุ้นบริษัทใหญ่,Net Profit (Loss) Attributable To : Owners Of The Parent,No,,,N,123,PL,การแบ่งปันกำไรขาดทุน,"ใช้ในการคำนวณ Dividend Payout Ratio, Return on Equity","For calculation of Dividend Payout Ratio, Return on Equity",,Y,,,,หมายถึง กำไร (ขาดทุน) สุทธิสำหรับส่วนของผู้ถือหุ้นของบริษัทใหญ่
F3,460200,598,207,201,1,การแบ่งปันกำไร (ขาดทุน) สุทธิ : ส่วนได้เสียที่ไม่มีอำนาจควบคุม,Net Profit (Loss) Attributable To : Non-Controlling Interests,No,,,N,123,PL,การแบ่งปันกำไรขาดทุน,"- รวมถึง กำไร (ขาดทุน) สุทธิ สำหรับส่วนที่เป็นของผู้ถือหุ้นเดิมก่อนการปรับโครงสร้างธุรกิจ
- แสดงผลใน Company Highlight & Fact Sheet","- Include net profit (loss) attributable to former shareholders before business restructuring
- Displayed in the Company Highlight & Fact Sheet",,,,งบการเงินเฉพาะกิจการไม่ควรมีค่า,Should have no value in Separate financial statements.,หมายถึง กำไร (ขาดทุน) สุทธิสำหรับส่วนของส่วนได้เสียที่ไม่มีอำนาจควบคุมในบริษัทย่อยของกลุ่มบริษัท รวมถึง กำไร (ขาดทุน) สุทธิ สำหรับส่วนที่เป็นของผู้ถือหุ้นเดิมก่อนการปรับโครงสร้างธุรกิจ
F3,470000,T15,208,202,0,การแบ่งปันกำไร (ขาดทุน) เบ็ดเสร็จรวม,Total Comprehensive Income (Expense) Attributable To :,No,,B Fix,T,,PL,การแบ่งปันกำไรขาดทุนเบ็ดเสร็จ,,,,,,,,"หมายถึง การแบ่งปันกำไร (ขาดทุน) เบ็ดเสร็จรวมสำหรับงวดให้แก่ผู้ถือหุ้น ทั้งในส่วนที่เป็นของบริษัทใหญ่ และส่วนที่เป็นของส่วนได้เสียที่ไม่มีอำนาจควบคุม 

การแบ่งปันกำไร (ขาดทุน) เบ็ดเสร็จรวม ประกอบด้วยเลขอ้างอิงที่ 203 ถึง 204"
F3,470100,597,209,203,1,การแบ่งปันกำไร (ขาดทุน) เบ็ดเสร็จรวม : ผู้ถือหุ้นบริษัทใหญ่,Total Comprehensive Income (Expense) Attributable To : Owners Of The Parent,No,,,N,123,PL,การแบ่งปันกำไรขาดทุนเบ็ดเสร็จ,,,,,,,,หมายถึง กำไร (ขาดทุน) เบ็ดเสร็จรวมสำหรับส่วนของผู้ถือหุ้นของบริษัทใหญ่
F3,470200,596,210,204,1,การแบ่งปันกำไร (ขาดทุน) เบ็ดเสร็จรวม : ส่วนได้เสียที่ไม่มีอำนาจควบคุม,Total Comprehensive Income (Expense) Attributable To : Non-Controlling Interests,No,,,N,123,PL,การแบ่งปันกำไรขาดทุนเบ็ดเสร็จ,รวมถึง กำไร (ขาดทุน) เบ็ดเสร็จรวม สำหรับส่วนที่เป็นของผู้ถือหุ้นเดิมก่อนการปรับโครงสร้างธุรกิจ,Include total comprehensive income attributable to former shareholders before business restructuring,,,,งบการเงินเฉพาะกิจการไม่ควรมีค่า,Should have no value in Separate financial statements.,หมายถึง กำไร (ขาดทุน) เบ็ดเสร็จรวมสำหรับส่วนของส่วนได้เสียที่ไม่มีอำนาจควบคุมในบริษัทย่อยของกลุ่มบริษัท รวมถึง กำไร (ขาดทุน) เบ็ดเสร็จรวม สำหรับส่วนที่เป็นของผู้ถือหุ้นเดิมก่อนการปรับโครงสร้างธุรกิจ
F3,480100,595,211,205,0,กำไร (ขาดทุน) ต่อหุ้นขั้นพื้นฐาน (บาท/หุ้น),Basic Earnings (Loss) Per Share (Baht/Share),No,,B,N,123,PL,กำไรต่อหุ้น,"- แสดงผลใน Company Highlight & Fact Sheet
- ใช้ในการคำนวณ EPS","- Displayed in the Company Highlight & Fact Sheet
- For calculation of EPS",,,,,,หมายถึง ส่วนเฉลี่ยของกำไรหรือขาดทุนต่อหุ้นขั้นพื้นฐานที่เป็นของผู้ถือหุ้นสามัญของบริษัทใหญ่ โดยวิธีการคำนวณให้เป็นไปตามที่กำหนดในมาตรฐานการรายงานทางการเงินที่เกี่ยวข้อง 
F3,480200,594,212,206,0,กำไร (ขาดทุน) ต่อหุ้นปรับลด (บาท/หุ้น),Diluted Earnings (Loss) Per Share (Baht/Share),No,,B,N,123,PL,กำไรต่อหุ้น,,,,,,,,หมายถึง ส่วนเฉลี่ยของกำไรหรือขาดทุนต่อหุ้นที่เป็นของผู้ถือหุ้นสามัญของบริษัทใหญ่ ซึ่งมีการปรับปรุงกำไรหรือขาดทุนที่เป็นของผู้ถือหุ้นสามัญของบริษัทใหญ่และจำนวนถัวเฉลี่ยถ่วงน้ำหนักของหุ้นสามัญที่ถือโดยผู้ถือหุ้นด้วยผลกระทบของตราสารที่อาจเปลี่ยนเป็นหุ้นสามัญปรับลดทั้งหมด โดยวิธีการคำนวณให้เป็นไปตามที่กำหนดในมาตรฐานการรายงานทางการเงินที่เกี่ยวข้อง 
F3,510000,T16,213,207,0,เงินสดสุทธิจากกิจกรรมดำเนินงาน,Net Cash From Operating Activities,No,,B Fix,T,,CF,กิจกรรมดำเนินงาน,,,,,,,,
F3,510100,600,214,208,0,กำไร (ขาดทุน) สุทธิสำหรับงวด / ของบริษัทใหญ่,Net Profit (Loss) Attributable To Owners Of The Parent For The Period,519997,1,,N,123,CF,กิจกรรมดำเนินงาน,,,,,,,,
F3,510200,601,215,209,0,กำไร (ขาดทุน) ก่อนต้นทุนทางการเงิน และ/หรือ ภาษีเงินได้,Profit (Loss) Before Finance Costs And/Or Income Tax Expense,519997,1,,N,123,CF,กิจกรรมดำเนินงาน,,,,,,,,
F3,510300,625,216,210,0,ค่าเสื่อมราคาและค่าตัดจำหน่าย,Depreciation And Amortisation,519997,1,,N,123,CF,กิจกรรมดำเนินงาน,"- แสดงผลใน Company Highlight & Fact Sheet
- ใช้ในการคำนวณ EBITDA","- Displayed in the Company Highlight & Fact Sheet
- For calculation of EBITDA",,,,,,
F3,510310,626,217,211,1,ค่าเสื่อมราคา,Depreciation,510300,1,,N,123,CF,กิจกรรมดำเนินงาน,รวมถึง ค่าสูญสิ้น,Include depletion,,,,,,
F3,510320,627,218,212,1,ค่าตัดจำหน่าย,Amortisation,510300,1,,N,123,CF,กิจกรรมดำเนินงาน,เฉพาะสินทรัพย์ไม่มีตัวตน,Only for intangible assets,,,,,,
F3,510400,628,219,213,0,(โอนกลับ) ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น,(Reversal Of) Expected Credit Losses,519997,1,,N,123,CF,กิจกรรมดำเนินงาน,,,,,,,,
F3,510600,630,220,214,0,ส่วนแบ่ง (กำไร) ขาดทุนจากเงินลงทุนตามวิธีส่วนได้เสีย,Share Of (Profit) Loss From Investments Accounted For Using The Equity Method,519997,1,,N,123,CF,กิจกรรมดำเนินงาน,,,,,,,,
F3,510700,631,221,215,0,การจ่ายโดยใช้หุ้นเป็นเกณฑ์,Share-Based Payments,519997,1,,N,123,CF,กิจกรรมดำเนินงาน,,,,,,,,
F3,510800,632,222,216,0,(กำไร) ขาดทุนจากอัตราแลกเปลี่ยน,(Gains) Losses On Foreign Currency Exchange,519997,1,,N,123,CF,กิจกรรมดำเนินงาน,,,,,,,,
F3,510900,633,223,217,0,(กำไร) ขาดทุนจากการขายเงินลงทุนในบริษัทย่อย บริษัทร่วม และการร่วมค้า,"(Gains) Losses On Disposal Of Investment In Subsidiaries, Associates And Joint Ventures",519997,1,,N,123,CF,กิจกรรมดำเนินงาน,,,,,,,,
F3,511000,634,224,218,0,(กำไร) ขาดทุนจากการขายเงินลงทุนอื่น,(Gains) Losses On Disposal Of Other Investments,519997,1,,N,123,CF,กิจกรรมดำเนินงาน,,,,,,,,
F3,511100,635,225,219,0,(กำไร) ขาดทุนจากการเปลี่ยนแปลงมูลค่ายุติธรรมของเครื่องมือทางการเงินอื่น,(Gains) Losses On Fair Value Adjustments Of Other Financial Instruments,519997,1,,N,123,CF,กิจกรรมดำเนินงาน,,,,,,,,
F3,511300,637,226,220,0,(กำไร) ขาดทุนจากการเปลี่ยนแปลงมูลค่ายุติธรรมของสินทรัพย์ที่ไม่ใช่สินทรัพย์ทางการเงิน,(Gains) Losses On Fair Value Adjustments Of Non-Financial Assets,519997,1,,N,123,CF,กิจกรรมดำเนินงาน,รวมถึง กำไร (ขาดทุน) จากการเปลี่ยนแปลงมูลค่ายุติธรรมของอสังหาริมทรัพย์เพื่อการลงทุน หากบริษัทเลือกใช้วิธีวัดมูลค่าด้วยวิธีมูลค่ายุติธรรม,"Include gains (losses) from changes in the fair value of investment properties, if the company chooses to measure under the fair value method",,,,,,
F3,511400,638,227,221,0,(กำไร) ขาดทุนจากการเปลี่ยนแปลงมูลค่ายุติธรรมของเงินลงทุน,(Gains) Losses On Fair Value Adjustments Of Investments,519997,1,,N,123,CF,กิจกรรมดำเนินงาน,,,,,,,,
F3,512400,651,228,222,0,กำไร (ขาดทุน) จากการเปลี่ยนเงื่อนไขตราสารหนี้,Gains (Losses) On Modification Of Debt Instruments,519997,1,,N,123,CF,กิจกรรมดำเนินงาน,,,,,,,,
F3,511500,640,229,223,0,(กำไร) ขาดทุนจากการขายและตัดจำหน่ายสินทรัพย์ถาวร,(Gains) Losses On Disposal And Write-Off Of Fixed Assets,519997,1,,N,123,CF,กิจกรรมดำเนินงาน,สินทรัพย์ถาวร รวมถึง อสังหาริมทรัพย์เพื่อการลงทุน ที่ดิน อาคาร และอุปกรณ์ สินทรัพย์ไม่มีตัวตน และสินทรัพย์สิทธิการใช้,"Fixed assets include investment properties, property, plant and equipment, intangible assets and right of use",,,,,,
F3,511510,641,230,224,1,(กำไร) ขาดทุนจากการขายสินทรัพย์ถาวร,(Gains) Losses On Disposal Of Fixed Assets,511500,1,,N,123,CF,กิจกรรมดำเนินงาน,,,,,,,,
F3,511520,642,231,225,1,ขาดทุนจากการตัดจำหน่ายสินทรัพย์ถาวร,Loss On Write-Off Of Fixed Assets,511500,1,,N,23,CF,กิจกรรมดำเนินงาน,,,511500,,,,,
F3,511600,643,232,226,0,(กำไร) ขาดทุนจากการขายและตัดจำหน่ายสินทรัพย์อื่น,(Gains) Losses On Disposal And Write-Off Of Other Assets,519997,1,,N,123,CF,กิจกรรมดำเนินงาน,,,,,,,,
F3,511610,644,233,227,1,(กำไร) ขาดทุนจากการขายสินทรัพย์อื่น,(Gains) Losses On Disposal Of Other Assets,511600,1,,N,123,CF,กิจกรรมดำเนินงาน,,,,,,,,
F3,511620,645,234,228,1,ขาดทุนจากการตัดจำหน่ายสินทรัพย์อื่น,Loss On Write-Off Of Other Assets,511600,1,,N,23,CF,กิจกรรมดำเนินงาน,,,511600,,,,,
F3,511700,646,235,229,0,(โอนกลับ) ขาดทุนจากการด้อยค่าของสินทรัพย์ถาวร,(Reversal Of) Impairment Loss Of Fixed Assets,519997,1,,N,123,CF,กิจกรรมดำเนินงาน,,,,,,,,
F3,511800,647,236,230,0,(โอนกลับ) ขาดทุนจากการด้อยค่าของเงินลงทุนในบริษัทย่อย บริษัทร่วม และการร่วมค้า,"(Reversal Of) Loss On Impairment From Investments In Subsidiaries, Associates And Joint Ventures",519997,1,,N,123,CF,กิจกรรมดำเนินงาน,,,,,,,,
F3,512100,649,237,231,0,(โอนกลับ) ขาดทุนจากการด้อยค่าของสินทรัพย์อื่น,(Reversal Of) Impairment Loss Of Other Assets,519997,1,,N,123,CF,กิจกรรมดำเนินงาน,,,,,,,,
F3,514700,653,238,232,0,เงินปันผลและดอกเบี้ยรับ,Dividend And Interest Income,519997,1,,N,12,CF,กิจกรรมดำเนินงาน,,,,,,,,
F3,514710,654,239,233,1,รายได้เงินปันผล,Dividend Income,514700,1,,N,12,CF,กิจกรรมดำเนินงาน,,,519700,,,,,
F3,514720,655,240,234,1,รายได้ดอกเบี้ย,Interest Income,514700,1,,N,12,CF,กิจกรรมดำเนินงาน,,,519500,,,,,
F3,514800,656,241,235,0,ค่าใช้จ่ายดอกเบี้ย,Interest Expenses,519997,1,,N,23,CF,กิจกรรมดำเนินงาน,,,519600,,,,,
F3,514900,657,242,236,0,ภาษีเงินได้,Income Tax Expense,519997,1,,N,123,CF,กิจกรรมดำเนินงาน,,,,,,,,
F3,514910,658,243,237,0,ค่าใช้จ่ายผลประโยชน์พนักงาน,Employee Benefit Expenses,519997,1,,N,123,CF,กิจกรรมดำเนินงาน,,,,,,,,
F3,514920,659,244,238,0,(กลับรายการ) ประมาณการหนี้สิน,(Reversal Of) Provisions,519997,1,,N,123,CF,กิจกรรมดำเนินงาน,,,,,,,,
F3,515000,660,245,239,0,รายการปรับปรุงอื่น ๆ,Other Reconciliation Items,519997,1,,N,123,CF,กิจกรรมดำเนินงาน,,,,,,,,กำไร หรือ ขาดทุน จากการดำเนินงาน นอกเหนือจากรายการอื่นๆในกระแสเงินสดจากการดำเนินงานที่ระบุแล้ว
F3,519997,913,246,240,0,เงินสดได้มาจาก (ใช้ไปใน) การดำเนินงานก่อนการเปลี่ยนแปลงในสินทรัพย์และหนี้สินดำเนินงาน,Cash Flows From (Used In) Operations Before Changes In Operating Assets And Liabilities,519998,1,B,NV,123,CF,กิจกรรมดำเนินงาน,,,,,Y,,,
F3,515100,T17,247,241,0,สินทรัพย์ดำเนินงาน (เพิ่มขึ้น) ลดลง,(Increase) Decrease In Operating Assets,No,,B Fix,T,,CF,กิจกรรมดำเนินงาน,,,,,,,,
F3,515400,663,248,242,0,หลักทรัพย์ซื้อโดยมีสัญญาขายคืน (เพิ่มขึ้น) ลดลง,(Increase) Decrease In Securities Purchased Under Resale Agreements,519998,1,,N,123,CF,กิจกรรมดำเนินงาน,,,,,,,,
F3,515500,664,249,243,0,ลูกหนี้สำนักหักบัญชีและบริษัทหลักทรัพย์ (เพิ่มขึ้น) ลดลง,(Increase) Decrease In Receivables From Clearing House And Brokers,519998,1,,N,123,CF,กิจกรรมดำเนินงาน,,,,,,,,
F3,515600,665,250,244,0,ลูกหนี้ธุรกิจหลักทรัพย์และสัญญาซื้อขายล่วงหน้า (เพิ่มขึ้น) ลดลง,(Increase) Decrease In Securities And Derivatives Business Receivables,519998,1,,N,123,CF,กิจกรรมดำเนินงาน,,,,,,,,
F3,515900,669,251,245,0,ลูกหนี้ตามสัญญาเช่า (เพิ่มขึ้น) ลดลง,(Increase) Decrease In Lease Receivables,519998,1,,N,123,CF,กิจกรรมดำเนินงาน,,,,,,,,
F3,515700,666,252,246,0,รายได้ค่าธรรมเนียมและบริการค้างรับจากธุรกิจจัดการลงทุน (เพิ่มขึ้น) ลดลง,(Increase) Decrease In Accrued Fees And Service Income,519998,1,,N,123,CF,กิจกรรมดำเนินงาน,,,,,,,,
F3,515800,667,253,247,0,ลูกหนี้การค้า (เพิ่มขึ้น) ลดลง,(Increase) Decrease In Trade Receivables,519998,1,,N,123,CF,กิจกรรมดำเนินงาน,,,,,,,,
F3,516000,670,254,248,0,สินทรัพย์อนุพันธ์ (เพิ่มขึ้น) ลดลง,(Increase) Decrease In Derivative Assets,519998,1,,N,123,CF,กิจกรรมดำเนินงาน,,,,,,,,
F3,516100,671,255,249,0,เงินลงทุนตามวิธีมูลค่ายุติธรรมผ่านกำไรหรือขาดทุนที่ไม่ได้วางเป็นหลักประกัน (เพิ่มขึ้น) ลดลง,(Increase) Decrease In Uncollateralised Investments Measured At Fair Value Through Profit Or Loss,519998,1,,N,123,CF,กิจกรรมดำเนินงาน,,,,,,,,
F3,516200,672,256,250,0,เงินให้กู้ยืมแก่สถาบันการเงิน (เพิ่มขึ้น) ลดลง,(Increase) Decrease In Loans To Financial Institutions,519998,1,,N,123,CF,กิจกรรมดำเนินงาน,,,,,,,,
F3,516300,673,257,251,0,สินค้าคงเหลือ (เพิ่มขึ้น) ลดลง,(Increase) Decrease In Inventories,519998,1,,N,123,CF,กิจกรรมดำเนินงาน,,,,,,,,
F3,516500,675,258,252,0,สินทรัพย์ไม่หมุนเวียน และ/หรือ กลุ่มสินทรัพย์ที่ยกเลิกซึ่งถือไว้เพื่อขาย (เพิ่มขึ้น) ลดลง,(Increase) Decrease In Non-Current Assets And/Or The Disposal Group Held For Sale,519998,1,,N,123,CF,กิจกรรมดำเนินงาน,,,,,,,,
F3,516910,680,259,253,0,ลูกหนี้ที่เกิดจากภาษีอื่นหรือรายการอื่นภายใต้กฎหมาย (เพิ่มขึ้น) ลดลง,(Increase) Decrease In Other Tax Or Other Receivables Under Law And Regulations,519998,1,,N,123,CF,กิจกรรมดำเนินงาน,,,,,,,,
F3,516600,676,260,254,0,สินทรัพย์ดำเนินงานอื่น (เพิ่มขึ้น) ลดลง,(Increase) Decrease In Other Operating Assets,519998,1,,N,123,CF,กิจกรรมดำเนินงาน,,,,,,,,สินทรัพย์อื่น เพิ่มขึ้น หรือลดลง
F3,516700,T18,261,255,0,หนี้สินดำเนินงาน เพิ่มขึ้น (ลดลง),Increase (Decrease) In Operating Liabilities,No,,B Fix,T,,CF,กิจกรรมดำเนินงาน,,,,,,,,
F3,517100,682,262,256,0,เงินกู้ยืมแก่สถาบันการเงิน เพิ่มขึ้น (ลดลง),Increase (Decrease) In Borrowings From Financial Institutions,519998,1,,N,123,CF,กิจกรรมดำเนินงาน,,,,,,,,
F3,517200,684,263,257,0,หลักทรัพย์ขายโดยมีสัญญาซื้อคืน เพิ่มขี้น (ลดลง),Increase (Decrease) In Securities Sold Under Repurchase Agreements,519998,1,,N,123,CF,กิจกรรมดำเนินงาน,,,,,,,,
F3,517300,685,264,258,0,เจ้าหนี้สำนักหักบัญชีและบริษัทหลักทรัพย์ เพิ่มขึ้น (ลดลง),Increase (Decrease) In Payables To Clearing House And Brokers,519998,1,,N,123,CF,กิจกรรมดำเนินงาน,,,,,,,,
F3,517400,686,265,259,0,เจ้าหนี้ธุรกิจหลักทรัพย์และสัญญาซื้อขายล่วงหน้า เพิ่มขึ้น (ลดลง),Increase (Decrease) In Securities And Derivatives Business Payables,519998,1,,N,123,CF,กิจกรรมดำเนินงาน,,,,,,,,
F3,517500,687,266,260,0,ค่าธรรมเนียมและบริการค้างจ่ายจากธุรกิจจัดการลงทุน เพิ่มขึ้น (ลดลง),Increase (Decrease) In Accrued Fees And Service Expenses From Asset Management Business,519998,1,,N,123,CF,กิจกรรมดำเนินงาน,,,,,,,,
F3,517600,689,267,261,0,เจ้าหนี้การค้า เพิ่มขึ้น (ลดลง),Increase (Decrease) In Trade Payables,519998,1,,N,123,CF,กิจกรรมดำเนินงาน,,,,,,,,
F3,517700,690,268,262,0,หนี้สินทางการเงินที่กำหนดให้วัดมูลค่าด้วยมูลค่ายุติธรรม เพิ่มขึ้น (ลดลง),Increase (Decrease) In Financial Liabilities Designated At Fair Value,519998,1,,N,123,CF,กิจกรรมดำเนินงาน,,,,,,,,
F3,517800,691,269,263,0,หนี้สินอนุพันธ์ เพิ่มขึ้น (ลดลง),Increase (Decrease) In Derivative Liabilities,519998,1,,N,123,CF,กิจกรรมดำเนินงาน,,,,,,,,
F3,517900,692,270,264,0,ตราสารหนี้ที่ออกและเงินกู้ยืมอื่นระยะสั้น เพิ่มขึ้น (ลดลง),Increase (Decrease) In Short-Term Debt Issued And Borrowings,519998,1,,N,123,CF,กิจกรรมดำเนินงาน,,,,,,,,
F3,518900,903,271,265,0,ค่าใช้จ่ายค้างจ่าย เพิ่มขึ้น (ลดลง),Increase (Decrease) In Accrued Expenses,519998,1,,N,123,CF,กิจกรรมดำเนินงาน,,,,,,,,
F3,518700,900,272,266,0,ประมาณการหนี้สินผลประโยชน์พนักงาน เพิ่มขึ้น (ลดลง),Increase (Decrease) In Provisions For Employee Benefit Obligations,519998,1,,N,123,CF,กิจกรรมดำเนินงาน,รวมถึง เงินสดจ่ายผลประโยชน์พนักงาน,Include cash paid for employee benefits,,,,,,
F3,518000,693,273,267,0,ประมาณการหนี้สิน เพิ่มขึ้น (ลดลง),Increase (Decrease) In Provisions,519998,1,,N,123,CF,กิจกรรมดำเนินงาน,,,,,,,,
F3,518100,694,274,268,0,หนี้สินที่เกี่ยวข้องโดยตรงกับสินทรัพย์ไม่หมุนเวียน และ/หรือ กลุ่มสินทรัพย์ที่ยกเลิกซึ่งถือไว้เพื่อขาย เพิ่มขึ้น (ลดลง),Increase (Decrease) In Liabilities Directly Associated With Non-Current Assets And/Or The Disposal Group Held For Sale,519998,1,,N,123,CF,กิจกรรมดำเนินงาน,,,,,,,,
F3,518800,901,275,269,0,เจ้าหนี้ที่เกิดจากภาษีอื่นหรือรายการอื่นภายใต้กฎหมาย เพิ่มขึ้น (ลดลง),Increase (Decrease) In Other Tax Or Other Payables Under Law And Regulations,519998,1,,N,123,CF,กิจกรรมดำเนินงาน,,,,,,,,
F3,518300,695,276,270,0,หนี้สินดำเนินงานอื่น เพิ่มขึ้น (ลดลง),Increase (Decrease) In Other Operating Liabilities,519998,1,,N,123,CF,กิจกรรมดำเนินงาน,,,,,,,,
F3,519998,914,277,271,0,เงินสดรับ (จ่าย) จากการดำเนินงาน,Cash Generated From (Used In) Operations,519999,1,B,NV,123,CF,กิจกรรมดำเนินงาน,,,,,,,,
F3,519500,907,278,272,0,รับดอกเบี้ย,Interest Received,519999,1,,N,23,CF,กิจกรรมดำเนินงาน,,,519600,,,,,เงินสดรับดอกเบี้ย
F3,519600,909,279,273,0,จ่ายดอกเบี้ย,Interest Paid,519999,1,,N,12,CF,กิจกรรมดำเนินงาน,,,519500,,,,,
F3,519700,910,280,274,0,รับเงินปันผล,Dividend Received,519999,1,,N,23,CF,กิจกรรมดำเนินงาน,,,519800,,,,,เงินสดรับเงินปันผล
F3,519800,911,281,275,0,จ่ายเงินปันผล,Dividend Paid,519999,1,,N,12,CF,กิจกรรมดำเนินงาน,แสดงผลใน Company Highlight & Fact Sheet,Displayed in the Company Highlight & Fact Sheet,519700,,,,,
F3,519900,912,282,276,0,(จ่าย) คืนภาษีเงินได้,Income Tax (Paid) Received,519999,1,,N,123,CF,กิจกรรมดำเนินงาน,,,,,,,,"เงินสดจ่ายภาษีเงินได้, เงินสดคืนภาษีเงินได้"
F3,519999,699,283,277,0,เงินสดสุทธิได้มาจาก (ใช้ไปใน) กิจกรรมดำเนินงาน,Net Cash From (Used In) Operating Activities,509999,1,B,NV,123,CF,กิจกรรมดำเนินงาน,แสดงผลใน Company Highlight & Fact Sheet,Displayed in the Company Highlight & Fact Sheet,,,Y,,,
F3,520000,T19,284,278,0,เงินสดสุทธิจากกิจกรรมลงทุน,Net Cash From Investing Activities,No,,B Fix,T,,CF,กิจกรรมลงทุน,,,,,,,,
F3,520400,705,285,279,0,เงินสดรับจากการขายเงินลงทุนที่วางเป็นประกัน,Proceeds From Disposal Of Investment Pledged As Collateral,529999,1,,N,23,CF,กิจกรรมลงทุน,,,520500,,,,,
F3,520500,706,286,280,0,เงินสดจ่ายซื้อเงินลงทุนที่วางเป็นประกัน,Payment For Purchase Of Investment Pledged As Collateral,529999,1,,N,12,CF,กิจกรรมลงทุน,,,520400,,,,,
F3,520600,707,287,281,0,เงินสดรับจากการขายเงินลงทุนตามวิธีมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่นที่ไม่ได้วางเป็นประกัน,Proceeds From Disposal Of Uncollateralised Investment Measured At Fair Value Through Other Comprehensive Income,529999,1,,N,23,CF,กิจกรรมลงทุน,,,520700,,,,,
